8.25,6.7653,10.449,9.0865,9.5268,10.869,6.8582,7.2464,6.354,6.8957,0,9.3262,7.9276,8.7877,8.4471,10.144,10.755,9.2275,6.1381,7.6603,7.7099,11.107,8.1572,10.586,6.8545,7.5306,7.1802,7.5129,6.5282,7.9439,9.2893,9.3791,9.2397,9.2426,7.5656,12.203,7.5673,10.439,7.4293,9.2182,9.8249,11.066,12.336,11.887,9.2541,22.126,11.691,8.1601,10.004,10.581,10.993,8.4012,10.286,9.8639,9.4559,9.5319,9.3659,8.927,10.416,10.891,8.18,8.8229
8.6419,6.5312,8.5525,8.5498,8.234,12.11,5.7153,10.886,10.543,9.1831,9.3262,0,9.2732,7.4527,6.5104,10.076,7.7612,7.4407,8.9527,8.9946,6.4408,7.2274,9.6946,6.9814,9.3782,7.3043,9.4483,8.5998,6.4716,7.0019,6.8506,7.2565,11.618,8.8098,9.3107,8.4021,10.241,9.0389,10.512,9.5857,9.2309,13.156,10.264,9.3951,9.5438,21.845,14.077,8.7546,10.376,10.777,10.39,9.7508,8.9205,9.4524,11.128,8.9906,9.2692,10.008,11.122,13.501,10.144,9.2474
8.0311,6.6176,9.9072,9.5996,9.1986,10.378,6.0629,6.809,7.7153,6.3647,7.9276,9.2732,0,8.4855,9.7443,8.3354,9.1982,8.6488,6.8204,6.214,10.082,11.185,5.8611,11.716,7.407,9.1897,5.5317,5.9064,8.0396,8.3864,12.325,13.029,7.3983,10.018,7.8977,9.64,6.7883,13.331,8.8317,8.2486,12.514,9.8318,13.267,15.445,13.38,26.507,10.712,11.054,14.505,13.841,15.411,13.654,15.659,7.6609,8.7076,10.195,9.6834,8.1575,10.295,10.828,8.9274,11.348
9.1759,7.3103,9.5652,6.4291,8.6262,9.258,6.4725,8.379,8.7861,8.5122,8.7877,7.4527,8.4855,0,8.3147,7.4169,5.6837,5.7798,9.3177,8.1761,7.7526,5.8016,8.6145,7.2947,9.5335,7.438,8.0091,8.0099,6.9294,8.1289,7.9675,9.277,11.671,8.8883,9.1377,6.6659,9.9311,8.6673,10.405,10.014,10.806,11.892,8.6512,11.565,12.599,24.795,13.54,9.3984,11.695,11.708,11.935,10.196,13.997,8.4861,10.37,9.7196,9.7471,10.247,10.98,13.655,10.002,10.005
7.3481,7.0637,7.4055,7.5232,7.5088,11,5.6078,12.839,8.4835,11.313,8.4471,6.5104,9.7443,8.3147,0,8.8238,7.1538,7.8522,8.475,9.8136,7.4837,7.6606,8.8938,7.2256,9.6872,6.1324,9.123,8.5392,7.0802,6.5435,8.5412,7.3704,11.901,7.3529,9.1269,8.9925,9.4872,8.1035,10.175,9.7768,9.5559,13.076,9.6886,8.6296,8.9064,23.718,13.983,8.6325,9.9719,10.452,10.832,8.5357,10.516,8.9835,10.965,9.3576,9.9149,9.6708,11.471,13.778,9.7247,9.5683
7.3294,7.9569,7.4452,6.9643,7.3977,6.8024,8.1761,7.3825,8.3973,8.2447,10.144,10.076,8.3354,7.4169,8.8238,0,9.0415,9.0184,9.3413,10.262,10.176,10.6,8.7899,10.678,10.76,9.6661,8.1657,8.2642,10.033,10.526,11.596,11.541,11.242,12.414,9.8466,10.274,9.7061,11.769,8.2224,10.65,11.749,11.955,10.773,13.987,14.143,25.223,12.183,11.363,12.62,13.672,13.806,13.394,16.369,8.3289,10.498,11.196,10.153,9.3452,9.8422,13.492,10.975,11.382
7.5916,7.8768,7.598,5.6016,7.5805,9.656,7.2621,7.3118,7.889,7.7219,10.755,7.7612,9.1982,5.6837,7.1538,9.0415,0,5.2519,9.4872,8.7085,6.4722,6.7409,8.6112,7.5564,9.9909,7.9541,8.4512,8.1056,6.4975,8.0641,8.3042,8.6952,11.841,8.5947,8.2507,8.0987,10.338,8.9671,9.3723,9.088,9.8527,12.289,8.2131,10.073,11.369,23.717,13.454,9.6657,10.595,10.482,10.296,10.562,12.029,7.8677,10.692,8.7944,8.8352,9.9981,10.252,14.294,9.2089,9.8332
7.7604,6.5926,7.6349,5.4064,7.636,9.4146,6.6934,7.4877,7.5261,7.8738,9.2275,7.4407,8.6488,5.7798,7.8522,9.0184,5.2519,0,7.9358,8.1596,5.9172,6.9972,8.1423,7.8277,9.0661,7.9338,7.6082,6.7242,7.3098,7.3466,7.4705,8.685,11.254,10.123,7.7023,6.9306,9.1512,10.368,8.5677,8.4858,9.157,11.762,8.6466,9.9618,11.473,23.378,12.657,9.2607,10.886,10.806,10.729,11.047,12.382,7.3147,9.4189,9.3797,8.4595,8.8355,10.581,13.458,8.6412,10.473
7.4371,7.3936,8.9882,9.254,9.4105,10.494,6.8121,5.9691,6.9155,5.8949,6.1381,8.9527,6.8204,9.3177,8.475,9.3413,9.4872,7.9358,0,7.3235,9.7914,12.412,6.4963,12.145,8.2281,9.7161,6.2298,8.0182,7.226,8.6775,10.07,10.864,8.245,9.5806,7.5565,9.837,7.8985,14.069,7.264,7.5659,10.981,11.66,15.066,16.366,10.982,36.873,10.01,9.085,11.573,12.538,13.775,13.147,17.232,7.4541,7.2095,8.8314,8.124,6.0182,8.8663,10.23,7.4373,9.2297
8.759,6.5483,10.4,9.0056,9.6706,10.589,6.5975,6.6567,7.5437,6.1172,7.6603,8.9946,6.214,8.1761,9.8136,10.262,8.7085,8.1596,7.3235,0,10.656,11.592,5.8244,11.133,5.7721,8.7809,6.3123,5.6463,7.4531,9.6088,11.691,12.934,6.896,10.008,7.4807,10.804,6.9338,13.106,7.9527,9.2139,14.971,9.9311,12.807,14.953,14.688,25.914,9.9855,10.603,14.873,14.329,14.972,13.702,16.319,7.743,9.2174,11.097,9.5117,8.0585,10.102,10.111,9.1542,10.217
8.3739,6.7696,7.5069,7.1994,7.6803,10.326,7.8731,8.9926,7.6577,7.1838,7.7099,6.4408,10.082,7.7526,7.4837,10.176,6.4722,5.9172,9.7914,10.656,0,7.2293,9.0536,7.264,9.8025,7.4271,8.8869,8.2766,6.2135,6.8711,7.4609,9.1715,11.037,9.1601,8.1572,8.9996,9.7183,9.9816,8.7257,8.5264,9.8699,13.02,10.196,9.3313,11.435,21.83,13.392,10.679,11.452,11.034,10.623,9.806,10.488,7.9168,10.399,9.2343,8.9168,9.0897,10.757,14.295,8.219,9.9324
8.3931,7.9592,8.471,6.1704,7.9148,9.8053,6.8869,10.097,9.1371,8.6294,11.107,7.2274,11.185,5.8016,7.6606,10.6,6.7409,6.9972,12.412,11.592,7.2293,0,9.9009,5.3841,10.339,8.0919,9.3856,9.0449,7.0186,7.944,7.5494,6.729,12.55,7.5709,8.6261,7.5588,10.199,6.8195,10.021,9.006,7.9064,12.905,7.8482,8.7345,10.985,24.394,13.834,8.9523,10.408,10.924,10.183,8.9622,11.162,8.6306,10.871,9.0434,8.8161,10.237,10.827,14.123,9.6819,9.6681
7.7304,7.2548,9.3615,9.3891,9.126,9.8062,7.5663,6.5935,7.1223,5.8003,8.1572,9.6946,5.8611,8.6145,8.8938,8.7899,8.6112,8.1423,6.4963,5.8244,9.0536,9.9009,0,13.259,7.7841,11.106,5.1811,5.4254,9.7509,11.805,15.572,16.569,6.8959,12.739,9.1101,11.24,6.1746,14.881,8.5898,11.154,15.792,9.6741,14.603,17.787,15.755,28.005,9.6659,13.235,15.158,15.91,17.458,17.106,19.194,7.7373,8.7619,14.153,11.066,9.1506,10.406,9.6818,10.265,13.074
8.7961,7.5296,8.5095,6.8525,7.9842,10.549,7.0568,11.181,9.1745,8.1715,10.586,6.9814,11.716,7.2947,7.2256,10.678,7.5564,7.8277,12.145,11.133,7.264,5.3841,13.259,0,10.014,7.8882,9.1953,9.396,6.6439,7.1975,5.5466,5.897,12.453,7.3579,9.4828,7.1584,10.817,7.1678,10.459,9.2057,9.2619,13.521,7.8924,9.0858,10.297,24.038,14.274,9.193,10.001,10.409,10.314,7.5033,10.507,8.4581,11.374,8.1954,9.0361,10.227,11.253,14.878,9.9045,9.7298
9.2413,7.2349,9.9077,9.5393,10.337,11.218,7.7221,7.764,7.8308,7.7602,6.8545,9.3782,7.407,9.5335,9.6872,10.76,9.9909,9.0661,8.2281,5.7721,9.8025,10.339,7.7841,10.014,0,8.3404,6.8637,6.2389,6.7639,8.4956,8.8376,9.97,8.2927,7.2121,7.165,9.8599,7.3416,10.802,8.0938,7.7142,10.283,10.538,13.041,11.881,9.9399,37.203,11.333,7.0484,10.403,11.176,13.149,9.6089,14.055,8.0695,9.2403,7.4833,8.2971,6.7066,9.1246,11.201,8.6538,9.1693
7.1333,6.587,8.5962,6.7991,8.3162,11.086,6,7.96,7.7657,8.744,7.5306,7.3043,9.1897,7.438,6.1324,9.6661,7.9541,7.9338,9.7161,8.7809,7.4271,8.0919,11.106,7.8882,8.3404,0,8.3394,7.9238,6.251,6.8323,7.7983,6.781,10.974,7.1317,7.2216,10.044,8.1017,9.1867,8.6362,8.8263,8.5422,12.558,9.8574,11.946,8.1503,23.357,12.804,7.6798,8.686,8.6751,10.699,6.9321,12.638,7.7682,9.6258,7.7584,7.6862,8.429,9.9597,12.696,7.7342,8.6909
7.2315,6.9807,10.124,8.3863,8.9034,8.5085,6.9896,5.2217,6.8138,5.5477,7.1802,9.4483,5.5317,8.0091,9.123,8.1657,8.4512,7.6082,6.2298,6.3123,8.8869,9.3856,5.1811,9.1953,6.8637,8.3394,0,5.473,8.3332,10.721,12.757,13.66,8.2355,10.709,6.9901,9.1274,6.255,12.965,7.4804,7.1805,11.929,9.3668,12.169,15.371,15.517,25,9.3214,10.245,12.996,12.809,15.296,14.031,17.751,6.751,7.6819,10.132,8.7277,7.4566,9.5029,10.218,8.9051,11.288
7.3516,6.5108,8.7108,7.4197,8.5851,8.618,7.3556,5.3992,6.4863,6.1792,7.5129,8.5998,5.9064,8.0099,8.5392,8.2642,8.1056,6.7242,8.0182,5.6463,8.2766,9.0449,5.4254,9.396,6.2389,7.9238,5.473,0,7.0455,8.5712,12.239,9.9707,7.4293,9.7164,6.3286,9.2067,6.2045,12.111,7.3015,7.1594,11.241,9.2594,11.731,14.292,12.317,24.847,10.013,10.68,12.719,13.087,13.074,11.427,14.401,6.873,7.7662,9.4339,7.6158,6.8939,7.6445,10.364,7.0843,10.81
6.5101,7.2354,8.1563,6.4854,7.279,9.5666,5.7503,7.7767,5.7442,4.9289,6.5282,6.4716,8.0396,6.9294,7.0802,10.033,6.4975,7.3098,7.226,7.4531,6.2135,7.0186,9.7509,6.6439,6.7639,6.251,8.3332,7.0455,0,7.187,7.9461,7.7072,9.5974,6.7329,6.2549,9.1644,8.0815,9.2762,7.7246,7.359,9.7293,11.309,10.389,10.4,9.1669,22.827,12.068,8.5012,11.177,10.095,10.757,9.05,10.008,7.2204,9.1897,7.8055,7.4492,7.2679,9.1212,11.963,7.1704,8.7752
8.0335,7.1085,7.756,7.6977,8.9436,10.914,5.6519,9.6066,7.7035,7.777,7.9439,7.0019,8.3864,8.1289,6.5435,10.526,8.0641,7.3466,8.6775,9.6088,6.8711,7.944,11.805,7.1975,8.4956,6.8323,10.721,8.5712,7.187,0,7.9932,9.1218,10.861,9.616,8.4453,9.3859,9.38,10.137,8.9698,9.7026,10.662,12.058,10.169,13.957,8.6789,25.253,12.491,8.2552,12.839,13.304,12.861,10.528,14.315,8.7276,9.3256,8.6603,9.7363,8.7382,10.86,13.12,8.1026,9.137
9.1857,7.3914,8.2808,8.1001,9.6475,12.077,7.5672,9.5728,8.4185,11.493,9.2893,6.8506,12.325,7.9675,8.5412,11.596,8.3042,7.4705,10.07,11.691,7.4609,7.5494,15.572,5.5466,8.8376,7.7983,12.757,12.239,7.9461,7.9932,0,6.1429,11.327,8.7972,8.6965,8.9559,9.7737,7.8502,10.171,9.8535,8.44,14.088,8.9074,8.362,8.7693,28.138,13.915,9.6291,10.158,10.013,8.7938,8.6414,7.573,9.3024,11.082,8.0899,8.4748,9.6902,10.351,14.904,10.376,9.3294
7.3786,7.8688,8.0248,7.4979,8.0931,10.195,9.6734,11.786,10.322,9.8274,9.3791,7.2565,13.029,9.277,7.3704,11.541,8.6952,8.685,10.864,12.934,9.1715,6.729,16.569,5.897,9.97,6.781,13.66,9.9707,7.7072,9.1218,6.1429,0,11.753,6.9649,8.8577,9.959,10.388,7.166,9.6266,9.5536,7.6601,15.449,9.0332,7.8609,8.0573,21.963,14.84,8.717,8.4811,8.568,7.6869,7.4897,8.3067,9.0498,11.634,7.3808,9.0354,9.9295,10.113,16.08,9.6131,9.3889
11.24,9.01,12.266,11.423,12.077,12.239,9.4163,7.8681,9.0943,8.0919,9.2397,11.618,7.3983,11.671,11.901,11.242,11.841,11.254,8.245,6.896,11.037,12.55,6.8959,12.453,8.2927,10.974,8.2355,7.4293,9.5974,10.861,11.327,11.753,0,11.765,8.9931,12.613,7.2365,13.933,8.7223,10.173,11.913,10.163,14.169,14.193,12.767,30.809,9.3909,10.845,14.937,13.082,14.212,12.279,13.554,10.415,11.174,11.114,10.19,8.3691,10.112,10.366,10.212,10.776
8.4999,7.189,8.4568,8.8014,8.908,11.322,6.7704,9.2922,9.0902,10.53,9.2426,8.8098,10.018,8.8883,7.3529,12.414,8.5947,10.123,9.5806,10.008,9.1601,7.5709,12.739,7.3579,7.2121,7.1317,10.709,9.7164,6.7329,9.616,8.7972,6.9649,11.765,0,8.4791,8.3901,9.0337,7.1397,10.436,8.2623,10.995,13.507,11.726,10.066,7.9956,38.69,13.958,7.7475,9.6149,9.5789,11.004,6.1039,9.7043,8.8704,10.72,7.0735,8.3779,9.4051,10.103,14.235,9.0296,9.2693
7.4144,8.6221,8.2557,8.0086,8.5264,9.6825,8.136,7.3295,6.5081,7.188,7.5656,9.3107,7.8977,9.1377,9.1269,9.8466,8.2507,7.7023,7.5565,7.4807,8.1572,8.6261,9.1101,9.4828,7.165,7.2216,6.9901,6.3286,6.2549,8.4453,8.6965,8.8577,8.9931,8.4791,0,17.285,8.586,10.304,7.533,11.906,8.5091,11.845,11.584,10.13,9.3764,33.625,13.439,8.0878,9.5476,9.4326,9.4434,8.8769,10.469,9.7185,11.876,10.303,10.15,8.904,9.659,12.572,6.7051,8.8131
9.7801,8.5038,9.8924,8.056,10.073,9.8759,8.1978,10.007,8.9782,9.2305,12.203,8.4021,9.64,6.6659,8.9925,10.274,8.0987,6.9306,9.837,10.804,8.9996,7.5588,11.24,7.1584,9.8599,10.044,9.1274,9.2067,9.1644,9.3859,8.9559,9.959,12.613,8.3901,17.285,0,9.7387,9.4938,10.818,9.4259,10.754,11.702,9.9723,10.621,12.026,28.775,12.791,10.627,10.173,10.963,11.858,10.995,11.362,9.3073,9.3557,10.037,10.609,10.71,11.456,13.548,11,10.785
8.2736,9.0321,10.657,9.5941,10.205,11.051,7.9387,6.4242,7.1809,7.2901,7.5673,10.241,6.7883,9.9311,9.4872,9.7061,10.338,9.1512,7.8985,6.9338,9.7183,10.199,6.1746,10.817,7.3416,8.1017,6.255,6.2045,8.0815,9.38,9.7737,10.388,7.2365,9.0337,8.586,9.7387,0,12.016,7.4484,7.7997,9.6972,10.518,12.611,11.641,10.895,22.763,10.079,8.4716,10.378,9.9988,11.194,9.7953,12.214,8.2396,8.8862,9.3141,8.1228,6.7028,8.3406,9.2582,7.4807,10.642
9.774,9.3735,8.3993,8.8144,9.5711,11.729,8.4685,13.491,11.29,11.029,10.439,9.0389,13.331,8.6673,8.1035,11.769,8.9671,10.368,14.069,13.106,9.9816,6.8195,14.881,7.1678,10.802,9.1867,12.965,12.111,9.2762,10.137,7.8502,7.166,13.933,7.1397,10.304,9.4938,12.016,0,11.854,9.3189,8.6137,13.504,6.4201,7.8237,7.4638,24.287,15.379,8.6254,7.7873,8.2343,9.157,7.1609,8.7537,9.4042,11.516,8.2494,9.2897,10.798,11.703,14.997,10.5,8.8764
8.0842,8.6061,9.0083,8.2283,8.9322,9.4924,9.2305,6.7708,6.8268,7.4395,7.4293,10.512,8.8317,10.405,10.175,8.2224,9.3723,8.5677,7.264,7.9527,8.7257,10.021,8.5898,10.459,8.0938,8.6362,7.4804,7.3015,7.7246,8.9698,10.171,9.6266,8.7223,10.436,7.533,10.818,7.4484,11.854,0,10.313,9.8403,12.621,13.121,11.431,10.059,22.747,10.687,9.7511,10.768,11.354,10.006,10.663,11.716,7.1962,10.236,10.958,9.9791,9.2044,9.3756,11.692,7.8618,11.074
7.6205,8.8397,9.545,8.4385,9.7451,9.9805,8.6982,8.1625,6.8692,8.1317,9.2182,9.5857,8.2486,10.014,9.7768,10.65,9.088,8.4858,7.5659,9.2139,8.5264,9.006,11.154,9.2057,7.7142,8.8263,7.1805,7.1594,7.359,9.7026,9.8535,9.5536,10.173,8.2623,11.906,9.4259,7.7997,9.3189,10.313,0,7.8286,11.502,12.019,10.006,10.582,21.696,10.467,8.6116,9.9105,9.6842,9.6458,9.6128,11.285,6.1898,7.1085,6.7399,6.2763,7.2616,6.1286,11.257,6.5829,11.013
8.2304,9.8956,9.0161,7.7275,10.118,11.151,9.3274,13.733,10.092,13.397,9.8249,9.2309,12.514,10.806,9.5559,11.749,9.8527,9.157,10.981,14.971,9.8699,7.9064,15.792,9.2619,10.283,8.5422,11.929,11.241,9.7293,10.662,8.44,7.6601,11.913,10.995,8.5091,10.754,9.6972,8.6137,9.8403,7.8286,0,13.962,9.365,9.0541,7.9565,21.373,13.999,8.5264,8.1384,8.0267,6.6387,8.4017,10.781,8.0129,10.633,8.2457,7.6841,9.9085,8.96,14.951,9.2847,10.679
12.182,10.877,13.102,12.576,13.593,12.653,11.823,9.9997,11.232,10.481,11.066,13.156,9.8318,11.892,13.076,11.955,12.289,11.762,11.66,9.9311,13.02,12.905,9.6741,13.521,10.538,12.558,9.3668,9.2594,11.309,12.058,14.088,15.449,10.163,13.507,11.845,11.702,10.518,13.504,12.621,11.502,13.962,0,18.131,20.679,19.623,34.896,8.6582,20.365,20.09,21.125,21.236,20.543,20.471,16.644,13.94,19.625,18.999,16.183,17.872,8.7138,16.614,18.584
11.164,10.012,9.6173,7.6671,11.163,10.48,10.279,12.558,12.21,12.014,12.336,10.264,13.267,8.6512,9.6886,10.773,8.2131,8.6466,15.066,12.807,10.196,7.8482,14.603,7.8924,13.041,9.8574,12.169,11.731,10.389,10.169,8.9074,9.0332,14.169,11.726,11.584,9.9723,12.611,6.4201,13.121,12.019,9.365,18.131,0,7.2695,9.2037,23.163,15.029,10.357,8.9982,9.5564,8.4237,9.0996,9.8594,9.3664,12.066,9.0565,9.5085,11.804,11.905,15.332,11.765,9.9218
9.9164,9.853,8.1103,8.5385,9.9853,13.204,14.319,14.386,11.857,14.624,11.887,9.3951,15.445,11.565,8.6296,13.987,10.073,9.9618,16.366,14.953,9.3313,8.7345,17.787,9.0858,11.881,11.946,15.371,14.292,10.4,13.957,8.362,7.8609,14.193,10.066,10.13,10.621,11.641,7.8237,11.431,10.006,9.0541,20.679,7.2695,0,8.077,27.627,15.401,9.8758,7.9798,8.5454,6.1911,8.6558,5.6757,9.0485,12.048,8.928,8.6016,11.845,11.681,16.3,10.751,10.566
10.827,9.8429,9.6239,10.907,12.24,14.495,8.9837,13.501,10.957,14.211,9.2541,9.5438,13.38,12.599,8.9064,14.143,11.369,11.473,10.982,14.688,11.435,10.985,15.755,10.297,9.9399,8.1503,15.517,12.317,9.1669,8.6789,8.7693,8.0573,12.767,7.9956,9.3764,12.026,10.895,7.4638,10.059,10.582,7.9565,19.623,9.2037,8.077,0,22.037,13.71,8.5806,8.2478,7.3284,6.7762,7.6698,8.5384,9.5302,11.119,7.932,8.5345,9.7481,10.176,13.96,10.498,8.453
21.441,26.576,24.939,22.645,22.801,24.8,31.183,23.813,33.865,25.444,22.126,21.845,26.507,24.795,23.718,25.223,23.717,23.378,36.873,25.914,21.83,24.394,28.005,24.038,37.203,23.357,25,24.847,22.827,25.253,28.138,21.963,30.809,38.69,33.625,28.775,22.763,24.287,22.747,21.696,21.373,34.896,23.163,27.627,22.037,0,25.487,22.664,24.173,21.952,21.818,23.618,21.459,22.096,25.082,21.666,24.199,23.596,21.9,27.169,21.135,24.818
12.587,11.537,13.265,13.17,13.715,13.496,12.29,9.1999,11.803,10.396,11.691,14.077,10.712,13.54,13.983,12.183,13.454,12.657,10.01,9.9855,13.392,13.834,9.6659,14.274,11.333,12.804,9.3214,10.013,12.068,12.491,13.915,14.84,9.3909,13.958,13.439,12.791,10.079,15.379,10.687,10.467,13.999,8.6582,15.029,15.401,13.71,25.487,0,20.188,22.392,21.687,22.22,20.261,23.011,15.415,10.142,17.726,18.522,12.135,13.673,6.7087,15.4,18.623
8.5882,7.7732,9.2951,9.6602,10.08,12.305,7.3824,10.41,8.7483,10.69,8.1601,8.7546,11.054,9.3984,8.6325,11.363,9.6657,9.2607,9.085,10.603,10.679,8.9523,13.235,9.193,7.0484,7.6798,10.245,10.68,8.5012,8.2552,9.6291,8.717,10.845,7.7475,8.0878,10.627,8.4716,8.6254,9.7511,8.6116,8.5264,20.365,10.357,9.8758,8.5806,22.664,20.188,0,8.3857,9.434,9.5595,8.4747,11.244,8.2516,9.7144,8.471,8.2357,8.477,9.0196,12.389,7.6952,8.8493
9.6923,10.708,9.2934,10.333,11.329,12.866,9.7902,14.756,10.728,14.039,10.004,10.376,14.505,11.695,9.9719,12.62,10.595,10.886,11.573,14.873,11.452,10.408,15.158,10.001,10.403,8.686,12.996,12.719,11.177,12.839,10.158,8.4811,14.937,9.6149,9.5476,10.173,10.378,7.7873,10.768,9.9105,8.1384,20.09,8.9982,7.9798,8.2478,24.173,22.392,8.3857,0,9.29,9.5635,8.282,11.13,10.59,12.156,9.7098,9.4363,11.015,10.827,15.975,10.654,11.145
9.39,11.199,9.563,9.9571,10.978,13.142,9.9978,12.42,15.399,13.96,10.581,10.777,13.841,11.708,10.452,13.672,10.482,10.806,12.538,14.329,11.034,10.924,15.91,10.409,11.176,8.6751,12.809,13.087,10.095,13.304,10.013,8.568,13.082,9.5789,9.4326,10.963,9.9988,8.2343,11.354,9.6842,8.0267,21.125,9.5564,8.5454,7.3284,21.952,21.687,9.434,9.29,0,7.5492,7.9036,10.847,9.4888,10.326,8.2946,7.09,9.6701,9.744,13.161,9.7518,10.056
