10.901,9.0804,9.375,8.5048,8.7235,15.604,7.4143,8.2553,9.5147,11.294,0,10.07,10.128,10.788,7.9619,14.289,8.0581,7.859,11.075,9.8148,8.5369,9.1522,8.1783,9.1186,13.075,8.596,7.6274,11.409,11.409,11.753,14.001,10.394,11.154,8.2856,12.815,12.605,16.932,11.525,12.311,15.421,15.928,12.521,12.332
8.4818,7.6322,9.451,10.348,7.6388,6.9649,9.7679,8.5088,6.6971,6.6243,10.07,0,7.7152,10.018,8.8725,8.4787,10.469,9.3816,8.7589,8.6806,9.1047,9.7632,9.5018,10.905,14.098,8.7596,10.13,13.745,13.745,9.0842,10.385,9.314,8.2057,9.7509,9.0781,8.0023,9.6892,9.0529,9.4307,10.421,13.101,9.5416,8.4304
9.7108,8.3976,9.539,10.596,8.067,10.645,8.3631,9.5159,5.1252,8.3325,10.128,7.7152,0,12.263,9.2468,13.065,9.9284,8.5204,9.6352,9.5395,9.9669,9.5852,9.497,10.427,15.442,9.6593,9.5603,12.521,12.521,9.1222,9.3371,11.48,10.216,10.623,11.316,10.061,13.614,11.763,11.347,12.624,14.075,10.568,10.305
8.9729,9.5704,12.825,11.249,8.9111,10.94,8.823,11.228,8.597,10.33,10.788,10.018,12.263,0,8.3614,9.5199,9.2858,10.285,7.8597,9.631,9.0769,8.9033,8.1304,10.677,11.599,8.3224,9.7255,13.407,13.407,11.955,11.232,9.9215,10.425,9.5086,11.795,11.196,11.618,12.705,11.978,11.567,12.581,11.804,12.357
9.026,7.5236,9.6141,8.7604,7.2312,9.8969,6.5087,7.6488,8.9132,8.659,7.9619,8.8725,9.2468,8.3614,0,9.2944,7.0516,7.1254,6.1667,6.5091,6.7753,7.2886,7.5525,8.4756,11.518,5.436,7.0788,11.156,11.156,9.9603,9.5684,8.3701,7.6762,6.298,8.4784,7.7058,9.6232,8.3845,8.9931,12.303,10.809,9.154,8.3423
8.5743,9.1456,14.827,14.232,9.4754,9.3798,10.38,10.578,7.9338,6.7873,14.289,8.4787,13.065,9.5199,9.2944,0,10.405,10.376,7.0075,8.1744,9.4917,8.8115,8.4781,10.075,12.362,7.5188,9.7134,14.83,14.83,12.523,9.911,10.934,9.187,9.6413,11.168,10.015,9.1054,9.1853,10.451,9.4896,10.958,8.1727,9.7986
10.072,10.265,8.7228,8.9493,8.3489,12.01,8.0161,7.4994,9.791,10.768,8.0581,10.469,9.9284,9.2858,7.0516,10.405,0,8.033,9.9671,8.6445,6.1244,8.0868,7.7013,9.5147,11.374,7.7774,8.9014,12.086,12.086,12.443,12.395,11.934,10.305,8.9688,13.452,10.687,12.597,10.993,11.181,13.501,12.976,11.652,11.168
10.098,9.785,8.8481,7.8809,7.9204,10.944,7.4606,7.3641,8.3758,10.45,7.859,9.3816,8.5204,10.285,7.1254,10.376,8.033,0,9.8185,9.6784,6.4768,8.0208,7.1019,9.1048,12.864,9.41,7.4872,10.279,10.279,9.1691,10.54,10.127,8.05,7.3247,10.649,10.029,12.794,10.634,11.398,14.161,14.01,10.969,10.059
8.9626,8.8835,10.365,11.128,8.2495,10.016,8.1543,9.7654,6.997,8.9111,11.075,8.7589,9.6352,7.8597,6.1667,7.0075,9.9671,9.8185,0,7.4667,8.9994,7.0121,8.1917,10.313,12.106,6.9581,9.1026,13.394,13.394,10.47,9.1907,9.3638,9.1759,8.3951,8.5497,8.9802,10.899,8.8713,9.3616,10.309,11.427,9.4998,8.1248
8.8638,7.5634,10.725,9.4151,9.329,9.162,8.3578,8.4536,8.942,7.7869,9.8148,8.6806,9.5395,9.631,6.5091,8.1744,8.6445,9.6784,7.4667,0,7.0967,7.6513,8.5555,9.3149,11.453,5.3137,7.4295,12.135,12.135,9.7622,8.9047,8.5731,7.0105,6.3124,8.9074,8.4377,9.4309,8.2477,9.4828,11.651,10.924,8.8305,8.1757
9.9947,10.018,8.6209,8.3751,7.2475,11.53,6.484,7.0557,10.321,9.7735,8.5369,9.1047,9.9669,9.0769,6.7753,9.4917,6.1244,6.4768,8.9994,7.0967,0,8.404,5.9919,8.6531,11.424,10.414,6.327,11.57,11.57,12.05,10.253,10.543,9.1202,7.7483,12.516,10.42,12.067,10.041,9.3179,13.037,13.36,10.561,11.936
9.7532,8.4038,9.136,9.4026,7.5444,11.005,7.1065,6.4827,9.3858,9.3296,9.1522,9.7632,9.5852,8.9033,7.2886,8.8115,8.0868,8.0208,7.0121,7.6513,8.404,0,7.6959,9.3948,10.239,7.6068,8.209,12.385,12.385,11.4,11.385,10.787,8.5873,7.675,11.475,9.4359,9.9402,10.914,9.1782,11.891,11.017,10.504,9.8503
8.169,9.0108,8.6905,7.2526,5.7562,10.829,6.5088,7.5496,8.422,9.1054,8.1783,9.5018,9.497,8.1304,7.5525,8.4781,7.7013,7.1019,8.1917,8.5555,5.9919,7.6959,0,6.4998,11.604,6.7072,6.3672,11.371,11.371,11.325,10.24,9.3411,9.0837,7.7626,10.25,9.4032,11.566,10.94,9.8029,12.82,13.208,9.8118,10.332
8.6261,9.3474,10.613,9.3762,6.4105,11.12,5.7453,9.9315,9.0323,10.318,9.1186,10.905,10.427,10.677,8.4756,10.075,9.5147,9.1048,10.313,9.3149,8.6531,9.3948,6.4998,0,10.725,7.575,7.1253,10.43,10.43,12.951,10.579,10.275,9.9137,8.596,10.32,13.02,12.65,12.661,11.277,12.718,12.355,10.833,12.253
11.694,12.044,14.782,12.894,11.634,14.224,10.347,11.221,12.134,12.111,13.075,14.098,15.442,11.599,11.518,12.362,11.374,12.864,12.106,11.453,11.424,10.239,11.604,10.725,0,8.588,10.188,13.278,13.278,17.368,13.35,13.017,11.515,9.0643,13.357,13.236,12.155,14.087,12.511,14.113,10.31,12.126,12.89
8.4466,8.248,9.9241,8.8912,8.3316,10.192,8.5324,7.9662,8.7246,7.8353,8.596,8.7596,9.6593,8.3224,5.436,7.5188,7.7774,9.41,6.9581,5.3137,10.414,7.6068,6.7072,7.575,8.588,0,6.4061,12.302,12.302,11.108,10.578,9.7546,8.3231,6.8282,10.321,8.7897,9.675,10.894,10.117,11.682,9.6976,9.4966,9.0544
9.7936,9.7016,9.088,7.6457,6.7081,11.963,5.6558,7.5323,8.7562,10.184,7.6274,10.13,9.5603,9.7255,7.0788,9.7134,8.9014,7.4872,9.1026,7.4295,6.327,8.209,6.3672,7.1253,10.188,6.4061,0,11.431,11.431,13.104,10.863,10.873,8.9098,7.7396,11.66,11.088,12.326,11.138,11.335,13.385,12.295,11.362,10.721
12.607,11.539,11.32,10.486,10.188,14.001,9.7937,10.88,12.748,13.618,11.409,13.745,12.521,13.407,11.156,14.83,12.086,10.279,13.394,12.135,11.57,12.385,11.371,10.43,13.278,12.302,11.431,0,4.3624e-15,11.221,13.003,10.365,12.515,11.264,11.638,10.861,13.992,12.275,9.6844,14.377,16.668,14.3,12.926
12.607,11.539,11.32,10.486,10.188,14.001,9.7937,10.88,12.748,13.618,11.409,13.745,12.521,13.407,11.156,14.83,12.086,10.279,13.394,12.135,11.57,12.385,11.371,10.43,13.278,12.302,11.431,4.3624e-15,0,11.221,13.003,10.365,12.515,11.264,11.638,10.861,13.992,12.275,9.6844,14.377,16.668,14.3,12.926
11.585,10.02,10.961,11.56,10.627,11.904,11.813,10.107,10.351,11.05,11.753,9.0842,9.1222,11.955,9.9603,12.523,12.443,9.1691,10.47,9.7622,12.05,11.4,11.325,12.951,17.368,11.108,13.104,11.221,11.221,0,11.182,9.6446,9.8939,11.36,9.5141,9.6897,12.041,7.3336,11.321,12.382,15.76,11.576,10.177
10.331,9.5198,11.508,11.81,9.5695,8.9107,11.01,11.259,8.5604,7.3367,14.001,10.385,9.3371,11.232,9.5684,9.911,12.395,10.54,9.1907,8.9047,10.253,11.385,10.24,10.579,13.35,10.578,10.863,13.003,13.003,11.182,0,10.296,9.2943,11.308,8.4964,10.322,10.073,8.2996,10.22,8.6219,12.187,7.6705,9.6158
10.422,8.1671,11.337,10.344,9.7082,12.45,8.5071,9.5645,10.789,9.9789,10.394,9.314,11.48,9.9215,8.3701,10.934,11.934,10.127,9.3638,8.5731,10.543,10.787,9.3411,10.275,13.017,9.7546,10.873,10.365,10.365,9.6446,10.296,0,8.8166,8.835,6.9247,7.5832,9.4171,8.643,9.548,10.735,13.524,10.62,8.8512
10.887,8.7105,10.15,9.5435,8.5236,9.0768,8.8367,8.0229,8.1988,8.7118,11.154,8.2057,10.216,10.425,7.6762,9.187,10.305,8.05,9.1759,7.0105,9.1202,8.5873,9.0837,9.9137,11.515,8.3231,8.9098,12.515,12.515,9.8939,9.2943,8.8166,0,8.545,10.784,8.4538,9.2225,9.0381,10.496,10.06,10.85,8.6702,6.912
10.382,8.6177,10.349,9.7491,7.0385,11.067,6.6769,8.5308,8.3115,9.5689,8.2856,9.7509,10.623,9.5086,6.298,9.6413,8.9688,7.3247,8.3951,6.3124,7.7483,7.675,7.7626,8.596,9.0643,6.8282,7.7396,11.264,11.264,11.36,11.308,8.835,8.545,0,9.3421,10.425,8.9759,12.548,9.8901,10.432,10.329,8.3501,12.722
9.0471,7.4465,11.168,10.766,8.9172,8.8448,10.9,9.3234,9.5832,8.107,12.815,9.0781,11.316,11.795,8.4784,11.168,13.452,10.649,8.5497,8.9074,12.516,11.475,10.25,10.32,13.357,10.321,11.66,11.638,11.638,9.5141,8.4964,6.9247,10.784,9.3421,0,8.0281,9.0818,9.265,10.36,7.9068,13.834,9.3938,8.3592
8.8581,8.4965,10.21,10.615,8.7129,9.1859,9.1578,9.0849,10.709,8.8065,12.605,8.0023,10.061,11.196,7.7058,10.015,10.687,10.029,8.9802,8.4377,10.42,9.4359,9.4032,13.02,13.236,8.7897,11.088,10.861,10.861,9.6897,10.322,7.5832,8.4538,10.425,8.0281,0,9.177,9.4502,9.2057,9.7056,12.211,10.456,8.121
11.263,10.221,15.186,17.472,10.267,9.8457,10.936,12.973,9.3866,7.7308,16.932,9.6892,13.614,11.618,9.6232,9.1054,12.597,12.794,10.899,9.4309,12.067,9.9402,11.566,12.65,12.155,9.675,12.326,13.992,13.992,12.041,10.073,9.4171,9.2225,8.9759,9.0818,9.177,0,9.9486,9.4827,8.3393,10.552,8.0022,8.3348
11.813,10.209,10.686,11.69,10.895,9.8523,10.85,9.7866,9.2122,9.4218,11.525,9.0529,11.763,12.705,8.3845,9.1853,10.993,10.634,8.8713,8.2477,10.041,10.914,10.94,12.661,14.087,10.894,11.138,12.275,12.275,7.3336,8.2996,8.643,9.0381,12.548,9.265,9.4502,9.9486,0,12.285,10.496,14.672,9.6049,8.7492
10.39,9.5175,11.629,11.313,9.1971,12.657,9.1447,8.8693,9.8395,10.31,12.311,9.4307,11.347,11.978,8.9931,10.451,11.181,11.398,9.3616,9.4828,9.3179,9.1782,9.8029,11.277,12.511,10.117,11.335,9.6844,9.6844,11.321,10.22,9.548,10.496,9.8901,10.36,9.2057,9.4827,12.285,0,10.425,14.039,10.96,10.271
11.422,9.2735,14.476,14.405,12.817,10.668,13.53,12.296,10.503,8.4906,15.421,10.421,12.624,11.567,12.303,9.4896,13.501,14.161,10.309,11.651,13.037,11.891,12.82,12.718,14.113,11.682,13.385,14.377,14.377,12.382,8.6219,10.735,10.06,10.432,7.9068,9.7056,8.3393,10.496,10.425,0,11.255,10.078,9.3033
12.316,11.43,13.128,13.277,11.389,12.916,11.947,12.256,11.283,10.778,15.928,13.101,14.075,12.581,10.809,10.958,12.976,14.01,11.427,10.924,13.36,11.017,13.208,12.355,10.31,9.6976,12.295,16.668,16.668,15.76,12.187,13.524,10.85,10.329,13.834,12.211,10.552,14.672,14.039,11.255,0,10.357,10.123
9.8098,9.375,11.316,12.071,8.8908,10.156,10.266,11.055,9.0251,8.0042,12.521,9.5416,10.568,11.804,9.154,8.1727,11.652,10.969,9.4998,8.8305,10.561,10.504,9.8118,10.833,12.126,9.4966,11.362,14.3,14.3,11.576,7.6705,10.62,8.6702,8.3501,9.3938,10.456,8.0022,9.6049,10.96,10.078,10.357,0,11.222
10.807,9.403,10.732,11.979,9.8212,10.374,11.688,11.281,8.1794,8.5276,12.332,8.4304,10.305,12.357,8.3423,9.7986,11.168,10.059,8.1248,8.1757,11.936,9.8503,10.332,12.253,12.89,9.0544,10.721,12.926,12.926,10.177,9.6158,8.8512,6.912,12.722,8.3592,8.121,8.3348,8.7492,10.271,9.3033,10.123,11.222,0
