-36.182,6.0015,-98.428,-3.1478,30.619,-10.316,-2.8915,-3.6302,19.1,4.9979
27.212,-5.2082,-7.0501,-6.2928,6.7159,-0.63734,-16.553,-9.3595,4.5022,-6.0883
29.869,13.81,-7.74,-15.702,16.665,-6.6384,-2.9835,27.293,1.5716,-3.4606
63.383,-2.7011,9.9113,-30.875,-9.3331,34.402,3.2193,27.166,24.274,2.649
-8.3599,-11.01,-34.601,-10.137,-17.247,28.462,-21.642,11.283,-26.527,11.363
-15.646,19.326,18.018,-31.97,19.6,4.145,-14.667,0.0049096,-3.2698,26.746
49.97,12.908,-9.4997,-36.741,-23.862,19.412,30.64,-42.484,-12.843,12.509
-21.945,4.2019,-47.225,-5.6612,13.157,22.615,-6.4768,2.6621,3.9943,-6.9049
-43.517,27.401,8.4352,1.2932,1.2731,10.008,9.3716,0.40263,-15.647,-17.909
-9.3824,-5.1683,19.97,9.1311,13.25,7.8742,-5.3338,-21.302,-6.8295,15.782
35.263,4.0122,7.6819,-28.183,39.125,-3.8296,1.6008,-16.918,14.668,-15.842
-32.095,12.549,-30.997,4.7043,-9.0006,20.52,-11.562,0.62545,-5.8856,-11.795
96.206,39.858,-31.074,-33.535,6.5701,-30.639,7.9277,3.8676,-15.144,17.405
72.811,119.33,1.9787,32.298,-12.607,2.9315,-17.342,1.1925,2.1362,-16.4
35.11,-20.847,17.135,-2.7113,19.508,-20.954,-25.422,-3.3599,-14.13,-3.1015
69.061,-8.0891,-3.1346,-11.487,-21.799,3.7792,-1.0683,19.034,-6.3006,12.303
67.584,-10.352,-18.227,-19.616,19.216,-8.0101,16.331,11.501,7.2534,-6.4691
1.7757,7.9334,26.296,0.46667,-1.9297,-1.4853,-3.9354,-6.9451,0.97195,7.9638
-39.714,10.205,-3.0623,-7.8419,10.441,16.489,7.5516,5.8666,6.6255,7.2759
-39.216,23.238,0.67865,-3.1793,5.7482,1.7984,13.843,-3.4342,12.859,-3.3543
-29.762,27.831,7.6695,-10.592,-4.5728,-5.0597,12.517,3.08,-4.7442,-0.59131
37.587,-4.612,6.8534,-18.217,14.174,4.0683,-24.7,-31.404,22.753,-13.634
22.058,-37.512,15.418,39.776,11.295,-28.504,8.3335,15.417,5.3155,5.4743
28.771,-26.67,22.111,-13.116,-25.175,21.516,0.72979,4.9109,25.653,-10.959
45.849,22.953,-7.4517,-40.072,9.0326,-6.5943,-28.203,-2.2132,2.1475,2.2636
-57.568,35.033,6.4033,-18.015,-1.0559,-23.103,25.032,0.78634,13.509,8.414
13.822,-9.0893,-11.89,22.167,-0.87546,-0.21878,4.0482,-0.11633,-18.135,-2.7066
64.561,16.369,-16.623,54.118,1.1665,14.546,-1.0809,-12.701,29.771,36.283
-32.208,23.589,26.965,-11.917,-12.059,-12.758,0.69965,8.3009,12.19,-2.5671
20.234,-27.356,7.7202,19.765,0.74902,-7.0641,1.4488,-11.738,-15.702,-11.302
-44.319,30.405,37.821,-13.867,38.305,13.703,-21.672,7.141,0.30126,24.25
-43.828,-3.5168,-17.67,-20.061,-66.403,-36.488,-28.3,-7.4067,17.84,8.2677
