8.2995,6.946,10.235,9.3029,9.7464,10.647,6.8741,7.3904,6.7003,7.174,0,9.0261,6.9516,8.9363,8.825,10.163,9.5914,8.3402,6.3657,6.7921,8.4419,10.841,8.0692,9.733,7.7359,7.3201,7.1695,6.6973,6.3148,7.5343,8.351,10.255,8.2577,6.2007,9.505,7.9753,9.9665,6.9728,11.4,7.6945,9.0618,11.104,10.693,11.966,12.748,11.13,25.222,11.92,10.035,10.513,11.403,11.598,10.234,14.659,11.456,12.568,8.1875,9.4682,9.2463,9.8376,17.044,22.081,9.1273,7.1674,10.495,11.627,9.4454,11.143,8.6254,8.6254,8.8697,8.8563
8.6419,6.6815,8.6409,8.5498,8.234,12.11,6.6247,10.886,9.0198,9.1831,9.0261,0,9.2732,7.4527,6.5104,10.076,7.7612,7.4407,8.9518,8.9946,6.4408,7.2274,9.6946,6.9814,9.4346,7.3043,9.4483,8.5998,6.4716,7.0019,7.1527,7.5252,8.0841,9.0455,9.2617,9.3267,8.1931,10.477,9.1009,10.512,9.57,9.2451,13.156,10.838,9.3317,9.7349,21.845,14.077,9.1516,10.223,10.777,10.39,9.7508,10.392,10.886,8.7402,8.6768,11.128,9.7289,8.8827,13.297,11.458,9.2941,9.8777,11.122,13.501,11.493,9.264,10.144,10.144,11.122,8.95
8.0311,6.7256,10.175,9.5996,9.1986,10.378,7.697,6.809,7.4038,6.3647,6.9516,9.2732,0,8.4855,9.7443,8.3354,9.1982,8.6488,7.5204,6.214,10.082,11.185,5.8611,11.716,7.4036,9.1897,5.5317,5.9064,8.0396,8.3864,12.043,12.452,9.4187,5.5193,13.307,8.7764,9.5646,6.6472,13.112,8.8317,10.07,12.355,9.8318,12.331,14.958,13.4,26.507,10.712,10.577,13.654,13.841,15.411,13.654,15.437,16.11,16.453,8.0534,8.7076,9.7594,12.045,19.087,15.816,10.197,8.4917,10.295,10.828,10.13,13.387,8.9274,8.9274,8.6438,11.211
9.1759,7.4938,8.8668,6.4291,8.6262,9.258,6.1599,8.379,9.1623,8.5122,8.9363,7.4527,8.4855,0,8.3147,7.4169,5.6837,5.7798,9.5958,8.1761,7.7526,5.8016,8.6145,7.2947,10.195,7.438,8.0091,8.0099,6.9294,8.1289,8.1164,9.5435,8.7202,8.5243,10.883,9.2195,7.0119,10.014,8.6038,10.405,9.9991,10.213,11.892,8.7291,11.073,12.444,24.795,13.54,9.9447,10.921,11.708,11.935,10.196,11.428,12.311,13.099,8.0425,10.37,9.6855,9.4055,15.684,16.5,9.756,10.422,10.98,13.655,12.181,9.8396,10.002,10.002,12.203,9.5597
7.3481,7.266,7.3219,7.5232,7.5088,11,5.6039,12.839,8.6063,11.313,8.825,6.5104,9.7443,8.3147,0,8.8238,7.1538,7.8522,8.1574,9.8136,7.4837,7.6606,8.8938,7.2256,9.524,6.1324,9.123,8.5392,7.0802,6.5435,8.2836,8.1568,7.8486,9.7908,8.3435,9.0877,8.4122,9.8646,8.5969,10.175,9.7215,9.475,13.076,10.337,9.4623,9.0771,23.718,13.983,8.5609,9.9051,10.452,10.832,8.5357,10.585,10.701,10.715,8.914,10.965,9.7743,9.1764,12.825,11.277,10.16,9.6282,11.471,13.778,12.037,8.767,9.7247,9.7247,12.258,9.8633
7.3294,8.0263,7.5652,6.9643,7.3977,6.8024,8.7302,7.3825,8.2579,8.2447,10.163,10.076,8.3354,7.4169,8.8238,0,9.0415,9.0184,9.7144,10.262,10.176,10.6,8.7899,10.678,11.57,9.6661,8.1657,8.2642,10.033,10.526,11.991,10.87,12.196,10.181,13.021,8.9018,9.7605,9.9951,11.657,8.2224,10.667,11.406,11.955,10.361,14.389,14.086,25.223,12.183,12.052,11.342,13.672,13.806,13.394,13.359,13.825,14.733,8.3455,10.498,11.082,12.514,17.033,18.962,10.431,9.3413,9.8422,13.492,12.83,12.101,10.975,10.975,13.273,11.487
7.5916,7.9303,6.8117,5.6016,7.5805,9.656,6.879,7.3118,8.6649,7.7219,9.5914,7.7612,9.1982,5.6837,7.1538,9.0415,0,5.2519,9.4249,8.7085,6.4722,6.7409,8.6112,7.5564,10.254,7.9541,8.4512,8.1056,6.4975,8.0641,8.5149,9.0743,11.243,8.8909,10.595,8.2425,7.721,10.685,8.5368,9.3723,8.927,9.0059,12.289,8.52,10.464,11.127,23.717,13.454,9.8851,10.14,10.482,10.296,10.562,10.573,12.02,10.955,7.3746,10.692,9.2948,9.3856,14.04,11.874,8.764,9.7444,10.252,14.294,12.888,9.8549,9.2089,9.2089,12.935,9.9091
7.7604,6.52,7.471,5.4064,7.636,9.4146,6.759,7.4877,7.7447,7.8738,8.3402,7.4407,8.6488,5.7798,7.8522,9.0184,5.2519,0,7.9668,8.1596,5.9172,6.9972,8.1423,7.8277,9.302,7.9338,7.6082,6.7242,7.3098,7.3466,7.186,9.9584,10.49,8.6569,10.019,7.7666,6.5039,10.121,9.2028,8.5677,8.8864,8.6333,11.762,7.7432,10.596,11.678,23.378,12.657,9.3073,10.437,10.806,10.729,11.047,11.142,11.576,11.866,6.8574,9.4189,9.1298,8.3301,14.169,13.014,8.4675,8.8051,10.581,13.458,11.834,9.4565,8.6412,8.6412,11.765,9.8635
7.0404,7.2697,8.4815,9.1635,9.2898,10.46,7.2793,6.8752,6.2848,6.0725,6.3657,8.9518,7.5204,9.5958,8.1574,9.7144,9.4249,7.9668,0,8.1261,8.0948,10.18,7.6989,9.2954,7.192,9.0631,8.6418,7.1116,7.3313,8.2137,8.8425,9.7049,8.3899,7.2129,8.9877,8.5645,9.437,6.3868,10.872,7.0109,6.5408,8.7293,10.494,11.534,11.36,10.028,26.343,10.963,7.4621,9.9114,9.9527,11.226,9.7836,13.493,10.5,11.242,6.6219,8.8406,7.8071,10.054,13.544,12.144,7.6912,6.5233,9.7062,11.491,9.6475,10.648,6.7869,6.7869,8.979,9.1314
8.759,6.6876,10.151,9.0056,9.6706,10.589,6.7321,6.6567,6.7917,6.1172,6.7921,8.9946,6.214,8.1761,9.8136,10.262,8.7085,8.1596,8.1261,0,10.656,11.592,5.8244,11.133,6.1146,8.7809,6.3123,5.6463,7.4531,9.6088,12.03,14.253,11.291,5.8527,13.089,7.9306,11.301,6.5203,13.364,7.9527,9.4065,12.802,9.9311,11.883,16.717,14.438,25.914,9.9855,12.485,15.073,14.329,14.972,13.702,15.262,15.287,15.376,8.0649,9.2174,9.9048,12.09,18.271,17.311,9.4369,8.556,10.102,10.111,9.1275,13.809,9.1542,9.1542,8.3763,10.052
8.3739,6.7928,7.2049,7.1994,7.6803,10.326,6.4642,8.9926,6.2947,7.1838,8.4419,6.4408,10.082,7.7526,7.4837,10.176,6.4722,5.9172,8.0948,10.656,0,7.2293,9.0536,7.264,9.6826,7.4271,8.8869,8.2766,6.2135,6.8711,7.717,8.698,9.3345,8.6778,9.7372,8.4016,8.671,9.9607,9.2251,8.7257,8.5704,9.5304,13.02,10.476,10.666,11.443,21.83,13.392,11.236,11.127,11.034,10.623,9.806,11.487,12.595,8.769,7.487,10.399,9.5129,8.8081,15.283,12.566,8.8622,9.1491,10.757,14.295,11.326,9.2648,8.219,8.219,11.986,9.551
8.3931,7.9136,7.8862,6.1704,7.9148,9.8053,8.1385,10.097,9.795,8.6294,10.841,7.2274,11.185,5.8016,7.6606,10.6,6.7409,6.9972,10.18,11.592,7.2293,0,9.9009,5.3841,10.076,8.0919,9.3856,9.0449,7.0186,7.944,7.6051,6.0838,8.8893,9.2077,8.5854,8.9464,7.1621,11.213,6.5812,10.021,9.1387,7.8299,12.905,8.1017,10.557,10.561,24.394,13.834,9.1068,10.136,10.924,10.183,8.9622,11.032,11.092,9.3552,7.9332,10.871,8.7589,8.9299,12.76,12.411,8.7965,10.466,10.827,14.123,12.584,10.722,9.6819,9.6819,13.244,9.9154
7.7304,7.3069,9.4937,9.3891,9.126,9.8062,7.9451,6.5935,6.9553,5.8003,8.0692,9.6946,5.8611,8.6145,8.8938,8.7899,8.6112,8.1423,7.6989,5.8244,9.0536,9.9009,0,13.259,8.2698,11.106,5.1811,5.4254,9.7509,11.805,13.847,16.593,13.784,6.8272,14.725,8.1474,10.535,5.6283,15.046,8.5898,11.581,15.421,9.6741,11.837,18.291,14.974,28.005,9.6659,14.081,14.668,15.91,17.458,17.106,16.876,16.643,18.846,7.5158,8.7619,11.959,14.775,21.2,21.058,11.477,8.9586,10.406,9.6818,11.466,16.706,10.265,10.265,10.657,13.338
8.7961,7.483,7.3734,6.8525,7.9842,10.549,8.34,11.181,9.4574,8.1715,9.733,6.9814,11.716,7.2947,7.2256,10.678,7.5564,7.8277,9.2954,11.133,7.264,5.3841,13.259,0,10.346,7.8882,9.1953,9.396,6.6439,7.1975,6.4355,6.4782,8.5605,9.1837,7.2214,9.3498,7.0289,11.456,7.1012,10.459,9.2325,9.1603,13.521,8.8145,10.141,8.716,24.038,14.274,9.5123,10.123,10.409,10.314,7.5033,10.069,10.776,8.9764,7.9149,11.374,8.5503,8.2372,12.44,12.828,9.1126,10.66,11.253,14.878,12.465,9.1384,9.9045,9.9045,12.261,9.628
8.972,7.325,9.6723,9.8454,10.533,11.254,7.4822,8.309,8.329,7.7522,7.7359,9.4346,7.4036,10.195,9.524,11.57,10.254,9.302,7.192,6.1146,9.6826,10.076,8.2698,10.346,0,8.8945,6.7752,6.1427,7.3083,8.6833,8.655,8.5331,7.9749,5.4189,8.116,7.6588,10.473,6.3718,10.468,8.7456,8.9586,9.9363,10.834,11.983,11.511,9.3899,32.276,10.369,6.8333,10.281,10.811,11.142,9.1378,12.341,9.9359,10.821,8.9344,9.3777,7.2833,9.3652,13.67,11.786,8.68,7.998,8.6734,11.301,9.1882,11.155,8.7205,8.7205,9.3899,8.6382
7.1333,6.78,8.0148,6.7991,8.3162,11.086,5.4299,7.96,7.3164,8.744,7.3201,7.3043,9.1897,7.438,6.1324,9.6661,7.9541,7.9338,9.0631,8.7809,7.4271,8.0919,11.106,7.8882,8.8945,0,8.3394,7.9238,6.251,6.8323,7.6722,6.908,9.1604,9.1383,7.4632,7.1839,9.6461,7.4853,9.031,8.6362,8.7372,8.3483,12.558,10.471,12.109,8.2397,23.357,12.804,8.1162,9.3955,8.6751,10.699,6.9321,10.119,13.23,11.215,8.3989,9.6258,8.1604,8.3393,13.305,13.944,7.8213,9.2107,9.9597,12.696,9.0908,8.9818,7.7342,7.7342,11.361,8.6339
7.2315,7.2317,8.83,8.3863,8.9034,8.5085,8.6659,5.2217,6.6962,5.5477,7.1695,9.4483,5.5317,8.0091,9.123,8.1657,8.4512,7.6082,8.6418,6.3123,8.8869,9.3856,5.1811,9.1953,6.7752,8.3394,0,5.473,8.3332,10.721,12.742,12.604,10.973,6.9913,13.893,8.2726,8.6937,6.2307,12.602,7.4804,7.4141,11.717,9.3668,11.461,15.137,14.496,25,9.3214,10.705,12.467,12.809,15.296,14.031,15.705,14.446,16.819,7.0753,7.6819,9.1448,13.174,19.148,15.871,8.7957,7.7399,9.5029,10.218,10.059,14.214,8.9051,8.9051,9.161,10.874
7.3516,6.4963,8.4068,7.4197,8.5851,8.618,8.725,5.3992,6.7386,6.1792,6.6973,8.5998,5.9064,8.0099,8.5392,8.2642,8.1056,6.7242,7.1116,5.6463,8.2766,9.0449,5.4254,9.396,6.1427,7.9238,5.473,0,7.0455,8.5712,11.408,11.537,10.324,6.3013,10.548,6.2198,8.9883,6.4201,12.015,7.3015,7.3596,11.172,9.2594,10.618,15.24,12.711,24.847,10.013,10.413,11.975,13.087,13.074,11.427,14.537,13.728,14.172,7.1502,7.7662,8.379,10.634,18.058,14.688,7.9179,7.5176,7.6445,10.364,9.8622,11.456,7.0843,7.0843,9.5767,10.083
6.5101,7.0436,7.1221,6.4854,7.279,9.5666,5.6084,7.7767,6.5511,4.9289,6.3148,6.4716,8.0396,6.9294,7.0802,10.033,6.4975,7.3098,7.3313,7.4531,6.2135,7.0186,9.7509,6.6439,7.3083,6.251,8.3332,7.0455,0,7.187,8.2239,6.8079,8.3164,6.7324,10.067,6.2508,8.8006,8.1399,9.3665,7.7246,7.6078,7.7025,11.309,10.483,10.948,8.7417,22.827,12.068,8.8172,10.101,10.095,10.757,9.05,11.701,11.241,9.1482,7.2206,9.1897,7.7711,8.0972,15.668,12.399,7.538,6.9526,9.1212,11.963,9.6999,9.3462,7.1704,7.1704,11.114,8.4783
8.0335,7.0735,7.7396,7.6977,8.9436,10.914,5.7726,9.6066,8.0574,7.777,7.5343,7.0019,8.3864,8.1289,6.5435,10.526,8.0641,7.3466,8.2137,9.6088,6.8711,7.944,11.805,7.1975,8.6833,6.8323,10.721,8.5712,7.187,0,8.3341,9.3127,8.5398,8.8327,10.22,8.8605,8.6039,9.3591,9.9063,8.9698,10.568,10.465,12.058,10.107,15.058,10.228,25.253,12.491,8.1156,12.908,13.304,12.861,10.528,13.089,12.965,12.948,8.6296,9.3256,9.3465,9.5284,16.415,15.681,9.5062,8.5123,10.86,13.12,10.666,10.226,8.1026,8.1026,10.996,8.1769
9.0283,7.9486,8.1314,8.1347,9.4705,11.436,9.4484,9.9523,9.2637,12.121,8.351,7.1527,12.043,8.1164,8.2836,11.991,8.5149,7.186,8.8425,12.03,7.717,7.6051,13.847,6.4355,8.655,7.6722,12.742,11.408,8.2239,8.3341,0,6.202,9.3452,9.115,7.3466,8.8057,9.0474,10.581,7.9432,9.2546,8.8013,8.0659,13.548,10.268,8.1895,7.9696,22.008,14.077,9.1316,9.3835,9.506,9.0753,7.7631,10.111,9.8852,7.5274,9.0225,10.872,8.295,8.6947,12.04,10.884,7.3616,9.4717,10.392,15.049,11.345,8.5409,9.0118,9.0118,12.115,9.4705
7.1995,8.087,7.0878,7.1448,7.4833,11.738,7.5399,8.965,9.8048,8.5051,10.255,7.5252,12.452,9.5435,8.1568,10.87,9.0743,9.9584,9.7049,14.253,8.698,6.0838,16.593,6.4782,8.5331,6.908,12.604,11.537,6.8079,9.3127,6.202,0,8.475,8.9312,6.7235,7.5855,8.8287,9.9548,7.3121,9.1531,7.9568,7.2032,13.498,9.5658,8.2569,7.4292,21.602,13.802,8.2027,8.5035,8.0399,8.0802,7.2499,9.0856,9.2281,8.7169,7.5253,10.651,7.7468,7.8192,11.4,9.5725,7.6395,9.2215,9.8901,14.308,11.581,8.3853,8.1744,8.1744,11.709,9.7425
9.3295,7.1885,9.6236,10.615,10.16,11.971,5.4387,11.098,9.2765,8.4106,8.2577,8.0841,9.4187,8.7202,7.8486,12.196,11.243,10.49,8.3899,11.291,9.3345,8.8893,13.784,8.5605,7.9749,9.1604,10.973,10.324,8.3164,8.5398,9.3452,8.475,0,6.7328,7.8766,10.704,9.2327,9.187,9.6257,11.164,10.029,12.001,12.496,11.864,12.677,11.069,25.087,13.297,9.3587,11.552,12.087,13.176,8.826,12.582,11.176,11.556,9.1744,11.175,10.36,10.957,13.232,13.477,10.052,9.2785,12.467,12.365,11.014,11.419,10.594,10.594,10.191,9.9495
9.0494,6.2142,10.051,9.2844,9.4789,10.097,6.7815,7.3505,7.0373,7.0079,6.2007,9.0455,5.5193,8.5243,9.7908,10.181,8.8909,8.6569,7.2129,5.8527,8.6778,9.2077,6.8272,9.1837,5.4189,9.1383,6.9913,6.3013,6.7324,8.8327,9.115,8.9312,6.7328,0,8.4603,7.5612,9.9416,7.0184,10.441,8.1904,8.2842,10.167,10.897,11.985,12.034,10.215,36.346,11.478,8.2538,11.072,11.144,12.269,9.6697,11.963,11.516,11.782,9.2645,10.587,8.6319,10.522,13.945,12.598,8.7542,9.2803,11.228,11.014,9.2627,11.951,8.6684,8.6684,9.5114,9.7087
8.9748,8.2363,8.4171,10.286,10.134,13.427,6.7618,12.702,10.163,10.799,9.505,9.2617,13.307,10.883,8.3435,13.021,10.595,10.019,8.9877,13.089,9.7372,8.5854,14.725,7.2214,8.116,7.4632,13.893,10.548,10.067,10.22,7.3466,6.7235,7.8766,8.4603,0,7.4576,9.3324,9.4831,7.5823,10.51,8.9405,8.5924,13.05,10.28,9.5183,7.6865,23.279,13.616,7.4832,8.7577,9.3662,9.4961,5.9467,10.63,10.162,9.7685,8.6321,10.361,7.483,7.4863,12.055,10.327,8.1774,8.9375,9.6464,13.57,10.567,9.2977,9.0134,9.0134,11.226,9.1127
7.0096,8.5868,8.3066,7.7672,8.6637,9.5811,8.1951,6.9626,6.609,6.8994,7.9753,9.3267,8.7764,9.2195,9.0877,8.9018,8.2425,7.7666,8.5645,7.9306,8.4016,8.9464,8.1474,9.3498,7.6588,7.1839,8.2726,6.2198,6.2508,8.8605,8.8057,7.5855,10.704,7.5612,7.4576,0,10.868,7.221,10.895,7.2692,7.5523,8.4076,11.814,11.304,13.433,9.7113,22.736,10.093,8.4874,10.022,10.632,10.852,9.2785,12.328,11.655,13.197,7.6385,8.8121,8.4016,8.6052,16.489,13.358,7.4252,6.6946,8.1938,10.753,8.9566,11.573,6.9216,6.9216,11.684,8.8653
9.6955,9.7494,8.5184,7.5652,9.2613,9.804,14.041,9.981,8.9146,8.8472,9.9665,8.1931,9.5646,7.0119,8.4122,9.7605,7.721,6.5039,9.437,11.301,8.671,7.1621,10.535,7.0289,10.473,9.6461,8.6937,8.9883,8.8006,8.6039,9.0474,8.8287,9.2327,9.9416,9.3324,10.868,0,10.324,12.597,10.937,11.654,13.764,11.779,8.9706,16.836,13.591,28.456,13.136,14.225,14.894,15.971,17.104,15.611,14.551,17.138,14.896,8.7311,9.3103,12.663,16.173,20.22,16.871,12.745,10.338,13.162,13.436,15.646,16.103,11.758,11.758,12.173,10.58
7.903,8.1459,11.171,10.091,10.346,11.075,8.0226,6.3809,7.146,7.2006,6.9728,10.477,6.6472,10.014,9.8646,9.9951,10.685,10.121,6.3868,6.5203,9.9607,11.213,5.6283,11.456,6.3718,7.4853,6.2307,6.4201,8.1399,9.3591,10.581,9.9548,9.187,7.0184,9.4831,7.221,10.324,0,13.738,7.1708,7.9354,11.952,10.903,12.762,15.561,13.331,37.163,9.1326,9.0759,11.188,13.506,12.691,14.441,16.867,11.695,18.802,8.3739,8.1278,10.013,11.549,19.337,23.094,9.7656,7.1611,7.7071,10.299,12.163,13.304,8.8923,8.8923,9.6144,10.74
9.6355,8.6328,7.3532,8.5589,9.7816,12.126,8.0815,11.738,11.265,10.92,11.4,9.1009,13.112,8.6038,8.5969,11.657,8.5368,9.2028,10.872,13.364,9.2251,6.5812,15.046,7.1012,10.468,9.031,12.602,12.015,9.3665,9.9063,7.9432,7.3121,9.6257,10.441,7.5823,10.895,12.597,13.738,0,12.102,9.5721,8.8629,13.258,8.6056,6.9972,8.138,24.022,15.47,8.7011,8.3399,8.6457,8.413,7.2952,8.1933,8.5163,8.3737,10.103,11.928,8.4863,8.059,8.36,9.721,8.9758,10.648,11.799,16.951,13.359,7.4759,11.325,11.325,13.321,9.0346
8.0842,8.6049,10.015,8.2283,8.9322,9.4924,9.7959,6.7708,6.9396,7.4395,7.6945,10.512,8.8317,10.405,10.175,8.2224,9.3723,8.5677,7.0109,7.9527,8.7257,10.021,8.5898,10.459,8.7456,8.6362,7.4804,7.3015,7.7246,8.9698,9.2546,9.1531,11.164,8.1904,10.51,7.2692,10.937,7.1708,12.102,0,10.439,9.3276,12.621,13.346,11.671,9.6145,22.747,10.687,10.279,10.123,11.354,10.006,10.663,13.609,12.674,10.904,7.262,10.236,9.6396,9.9701,14.812,12.181,10.148,6.9693,9.3756,11.692,10.591,10.887,7.8618,7.8618,12.164,10.409
7.602,8.6426,8.6966,8.2657,9.6653,9.8915,10.496,8.5504,7.6049,8.1561,9.0618,9.57,10.07,9.9991,9.7215,10.667,8.927,8.8864,6.5408,9.4065,8.5704,9.1387,11.581,9.2325,8.9586,8.7372,7.4141,7.3596,7.6078,10.568,8.8013,7.9568,10.029,8.2842,8.9405,7.5523,11.654,7.9354,9.5721,10.439,0,8.6986,11.716,12.099,10.103,10.173,21.202,10.91,8.2166,9.0801,8.9616,10.563,9.1985,12.041,10.814,10.593,6.1462,7.5349,7.6658,9.096,13.071,11.648,8.7219,8.788,6.4421,11.616,11.702,10.545,6.9359,6.9359,11.41,10.571
9.1499,10.212,8.2181,7.6851,9.0563,10.665,9.4996,10.361,10.028,12.499,11.104,9.2451,12.355,10.213,9.475,11.406,9.0059,8.6333,8.7293,12.802,9.5304,7.8299,15.421,9.1603,9.9363,8.3483,11.717,11.172,7.7025,10.465,8.0659,7.2032,12.001,10.167,8.5924,8.4076,13.764,11.952,8.8629,9.3276,8.6986,0,14.129,10.625,9.142,7.8691,20.845,13.841,9.2661,8.3433,7.9449,6.1868,8.0073,11.003,10.716,9.6858,8.3478,11.171,7.9739,7.6594,12.254,10.301,7.8682,10.029,9.2255,14.535,10.861,8.3439,9.1946,9.1946,12.976,10.614
12.182,10.839,12.899,12.576,13.593,12.653,12.164,9.9997,11.235,10.481,10.693,13.156,9.8318,11.892,13.076,11.955,12.289,11.762,10.494,9.9311,13.02,12.905,9.6741,13.521,10.834,12.558,9.3668,9.2594,11.309,12.058,13.548,13.498,12.496,10.897,13.05,11.814,11.779,10.903,13.258,12.621,11.716,14.129,0,15.847,20.607,19.475,34.896,8.6582,20.539,22.05,21.125,21.236,20.543,19.639,20.723,20.328,17.007,13.94,18.26,20.397,20.713,22.634,18.951,15.734,17.872,8.7138,18.072,19.942,16.614,16.614,12.59,17.958
