9.0596,5.7871,7.9235,6.0915,6.7518,5.2359,6.6809,8.0303,5.663,6.9738,0,7.8258,6.6698,4.9294,7.0448,5.4749,7.9348,5.8778,5.3596,10.25,6.7148,6.4868,6.1092,5.6549,6.8787,17.512,6.3609,12.71,13.477,6.8136,7.7529,5.4356,5.7335,7.0369,7.7336,7.7154,12.444,9.5191,6.9411,7.486,7.561,7.5135,8.5993,11.479,7.4207,7.3689,13.592,12.182,14.201,6.7473,13.039,8.3503,8.2672
8.9984,8.3706,9.0817,8.2801,9.0438,6.9008,6.9913,7.7567,7.4719,6.6112,7.8258,0,10.246,11.26,9.276,9.45,5.991,8.7014,11.19,16.44,5.7964,8.1292,9.2145,6.3992,6.375,16.69,8.155,17.14,18.003,8.3004,7.0769,11.499,10.203,11.622,12.375,11.918,11.066,10.25,13.448,11.589,10.052,14.649,15.118,10.616,15.198,11.579,12.571,10.73,13.851,12.732,11.559,11.734,10.808
9.6426,6.8325,8.0872,7.8058,7.0014,7.0109,9.0018,9.3064,8.186,8.6037,6.6698,10.246,0,7.2067,8.211,7.4248,10.622,8.1193,7.1242,10.737,9.3325,8.3362,6.9417,8.6614,8.8412,13.97,8.2886,12.499,13.379,7.9365,9.8088,8.0332,7.8212,7.7705,8.8052,10.171,14.722,10.565,9.6267,8.7059,9.8465,9.1345,11.987,13.414,9.5078,9.2114,16.182,14.729,13.962,8.9171,15.045,10.328,9.604
9.1902,5.9266,6.6438,5.842,5.3117,4.8298,8.2768,8.061,7.2503,8.2113,4.9294,11.26,7.2067,0,6.8039,5.4435,9.1643,7.6669,7.2484,9.8242,7.3024,6.4125,4.4493,6.7427,7.4265,15.429,6.7146,11.308,18.873,7.9416,9.7202,4.7948,6.1728,5.3911,9.5586,8.0157,13.618,10.125,6.815,6.091,8.7273,7.7691,7.6856,13.236,7.035,9.5093,15.07,13.806,16.165,5.3401,14.783,9.3049,8.596
9.2833,6.426,5.594,7.1412,6.318,6.0822,7.854,9.0966,6.7475,7.8933,7.0448,9.276,8.211,6.8039,0,5.1503,8.4239,7.3518,6.9598,11.765,7.0543,5.9351,5.4304,6.2904,6.3,13.781,5.6616,13.404,15.012,8.2373,8.0207,8.1379,6.573,5.7065,9.3315,8.678,12.324,9.0091,9.3283,6.0154,7.7488,9.7235,11.6,10.92,10.145,8.5157,13.448,12.525,13.153,6.846,12.404,9.5799,8.8547
7.9954,6.2121,4.693,6.2414,6.3886,5.8623,6.8629,9.055,6.3864,7.5894,5.4749,9.45,7.4248,5.4435,5.1503,0,8.2235,6.494,5.941,12.039,7.1464,6.1306,4.5583,5.7944,6.4946,13.799,5.4272,13.968,14.907,8.1895,7.876,6.0196,6.4197,7.2826,7.6296,8.0292,12.497,8.9076,7.6233,5.9686,8.2636,9.1414,11.985,11.088,10.426,7.6402,13.465,11.778,13.158,6.3983,13.092,7.9799,7.3262
7.5627,8.9023,9.3727,7.0518,9.0799,7.6011,6.2048,6.8052,7.4206,7.2455,7.9348,5.991,10.622,9.1643,8.4239,8.2235,0,9.6321,10.52,14.857,7.7656,9.4895,8.9341,6.7666,7.5399,20.274,9.44,17.253,17.492,8.6115,8.5874,10.08,8.4339,10.658,9.2972,9.0953,10.968,9.7913,8.3747,10.139,10,10.769,11.465,8.7857,10.42,9.0529,11.752,10.39,12.037,9.8056,11.857,8.9666,8.9501
9.1415,6.5756,7.076,7.8516,7.7171,6.9313,6.5043,8.6507,6.2193,7.0252,5.8778,8.7014,8.1193,7.6669,7.3518,6.494,9.6321,0,8.1556,13.648,6.3996,6.8579,6.3462,5.4515,6.4754,16.888,6.6544,17.397,17.559,7.2751,7.3834,6.4249,6.8509,8.6528,6.8302,8.8415,11.57,10.864,7.7725,8.3323,7.7053,8.9857,9.1817,10.902,8.9974,8.8492,13.773,11.888,13.887,7.8099,12.349,8.4011,7.7653
9.4365,6.8102,6.2633,7.114,6.4101,6.3486,8.548,9.586,6.9236,9.6923,5.3596,11.19,7.1242,7.2484,6.9598,5.941,10.52,8.1556,0,10.155,8.4558,7.9649,4.5675,7.7571,9.0422,12.405,6.1875,12.276,12.813,9.2491,9.9462,6.7755,6.7295,7.4641,8.0024,9.5461,14.135,10.582,8.1745,6.6247,9.2399,8.8387,11.119,13.365,7.7107,7.7101,14.614,13.691,14.707,6.4824,14.531,9.646,9.6666
12.108,11.213,12.258,11.049,16.53,14.783,12.496,12.282,12.496,12.015,10.25,16.44,10.737,9.8242,11.765,12.039,14.857,13.648,10.155,0,13.575,12.925,11.296,12.863,13.34,12.977,11.692,6.152,7.3782,12.284,13.352,10.773,11.255,10.492,12.882,12.637,18.057,14.789,12.31,11.184,13.582,12.932,13.58,16.876,12.162,12.203,17.935,17.062,17.246,11.367,17.8,14.306,13.402
8.465,6.8484,7.948,7.4755,8.5015,6.6193,6.2217,8.0535,6.3103,6.4262,6.7148,5.7964,9.3325,7.3024,7.0543,7.1464,7.7656,6.3996,8.4558,13.575,0,6.2513,7.0896,4.5471,4.8486,18.562,6.7681,16.486,16.836,9.0467,6.4194,10.19,8.9145,10.332,10.989,11.161,9.7775,9.79,12.415,9.7799,9.2934,13.999,14.905,9.3919,13.45,10.283,11.143,9.5159,12.253,11.075,9.973,9.8655,10.429
8.9036,5.552,7.2292,7.2161,8.0503,6.9251,7.012,8.4042,6.444,6.5933,6.4868,8.1292,8.3362,6.4125,5.9351,6.1306,9.4895,6.8579,7.9649,12.925,6.2513,0,6.035,5.0923,4.8892,12.372,5.0415,12.737,15.103,5.9436,6.9169,6.2829,6.6613,6.9987,8.6332,7.9388,11.656,9.2295,7.8512,7.9891,8.3987,10.588,11.593,10.066,9.3841,8.5459,12.066,11.206,13.331,7.4016,11.743,8.3332,7.3651
8.0486,5.7621,5.7891,6.1683,6.2828,4.8655,6.7358,8.4132,6.7543,7.5706,6.1092,9.2145,6.9417,4.4493,5.4304,4.5583,8.9341,6.3462,4.5675,11.296,7.0896,6.035,0,6.0851,6.395,14.736,5.4494,14.103,15.275,7.3873,8.5283,6.7353,6.856,6.8595,7.0928,7.1051,11.398,8.7714,6.8419,6.5136,7.4488,10.395,12.013,10.638,9.0131,6.8224,13.028,11.302,13.173,6.5402,12.533,7.6173,7.4863
8.2324,6.3105,6.7389,6.2481,6.8151,6.3437,4.849,7.6417,5.8395,6.1835,5.6549,6.3992,8.6614,6.7427,6.2904,5.7944,6.7666,5.4515,7.7571,12.863,4.5471,5.0923,6.0851,0,4.5982,14.005,5.6691,15.596,16.536,7.9998,5.7902,8.6217,7.9001,9.3832,8.8128,8.045,10.291,7.8399,9.1369,8.4776,8.8982,11.082,13.168,9.0534,12.481,8.481,11.277,9.7116,12.283,9.3653,10.876,8.6167,7.6755
7.5852,7.1736,7.7759,6.6953,7.42,7.4736,5.837,7.7084,6.9129,6.3922,6.8787,6.375,8.8412,7.4265,6.3,6.4946,7.5399,6.4754,9.0422,13.34,4.8486,4.8892,6.395,4.5982,0,13.808,6.5919,14.994,16.648,6.9761,6.3977,9.316,7.0753,8.5771,9.1501,8.1647,11.043,8.3481,9.3564,8.8427,9.5279,11.235,13.675,8.854,12.461,8.3377,11.612,9.6928,12.155,8.7485,11.074,7.9074,7.6893
13.936,10.926,12.925,17.406,18.085,18.175,14.792,23.084,16.683,11.87,17.512,16.69,13.97,15.429,13.781,13.799,20.274,16.888,12.405,12.977,18.562,12.372,14.736,14.005,13.808,0,14.16,10.916,10.754,19.754,12.438,11.045,12.384,14.297,12.333,12.406,19.039,12.937,11.868,12.549,17.059,12.998,13.216,14.725,12.351,12.723,20.635,18.693,17.591,12.795,18.022,12.889,12.775
8.2871,6.2056,6.0292,5.9064,6.0616,6.4234,6.7595,9.3274,5.0922,7.6757,6.3609,8.155,8.2886,6.7146,5.6616,5.4272,9.44,6.6544,6.1875,11.692,6.7681,5.0415,5.4494,5.6691,6.5919,14.16,0,14.536,15.565,7.4552,7.1916,9.163,8.4387,8.2986,10.526,12.083,11.637,9.8609,12.476,7.8635,8.1253,13.272,14.769,10.207,13.263,10.746,12.392,10.58,12.946,9.7155,12.056,10.388,10.367
13.312,12.713,13.414,14.263,18.226,17.225,14.013,14.681,14.954,12.953,12.71,17.14,12.499,11.308,13.404,13.968,17.253,17.397,12.276,6.152,16.486,12.737,14.103,15.596,14.994,10.916,14.536,0,4.1201,13.144,13.644,11.209,12.89,11.748,12.391,12.612,17.793,14.725,12.637,12.553,13.757,12.144,12.446,16.342,12.412,12.118,18.056,17.467,17.273,12.543,18.504,13.688,13.256
14.717,13.242,14.423,16.029,17.847,17.592,16.218,14.677,16.434,13.694,13.477,18.003,13.379,18.873,15.012,14.907,17.492,17.559,12.813,7.3782,16.836,15.103,15.275,16.536,16.648,10.754,15.565,4.1201,0,14.455,14.634,12.392,13.324,13.047,13.028,13.457,16.376,14.212,13.302,12.788,14.445,12.997,12.694,16.281,13.257,12.363,17.518,16.575,17.122,13.048,17.32,14.048,13.896
9.7003,6.2445,9.6276,8.1454,8.8226,8.2774,7.4706,7.5394,6.8753,5.3427,6.8136,8.3004,7.9365,7.9416,8.2373,8.1895,8.6115,7.2751,9.2491,12.284,9.0467,5.9436,7.3873,7.9998,6.9761,19.754,7.4552,13.144,14.455,0,6.728,9.1894,8.1157,9.3827,11.057,9.7018,12.136,9.7244,9.6863,10.061,8.3125,9.3016,11.783,11.24,10.168,9.8829,13.528,11.882,14.631,9.7169,11.735,10.606,8.421
9.2823,7.999,8.9549,9.223,8.787,11.281,7.0782,7.6449,7.95,6.9774,7.7529,7.0769,9.8088,9.7202,8.0207,7.876,8.5874,7.3834,9.9462,13.352,6.4194,6.9169,8.5283,5.7902,6.3977,12.438,7.1916,13.644,14.634,6.728,0,8.9677,8.4783,10.998,9.6233,7.691,9.5261,8.5628,8.3993,10.542,9.4234,10.039,11.543,8.465,11.042,8.4659,10.558,9.0482,11.407,10.31,10.285,8.4445,8.398
9.273,5.8679,6.9565,8.3385,7.5285,6.0564,7.1567,8.6462,10.239,7.1418,5.4356,11.499,8.0332,4.7948,8.1379,6.0196,10.08,6.4249,6.7755,10.773,10.19,6.2829,6.7353,8.6217,9.316,11.045,9.163,11.209,12.392,9.1894,8.9677,0,6.3633,5.8969,8.0504,7.254,13.107,9.1339,6.2867,7.1538,9.2485,8.65,7.8255,11.912,7.3351,7.1952,19.393,13.08,19.515,6.2274,13.654,8.994,8.069
7.5358,5.7836,8.653,7.4839,7.4951,6.7832,7.3306,7.0433,6.7464,6.6597,5.7335,10.203,7.8212,6.1728,6.573,6.4197,8.4339,6.8509,6.7295,11.255,8.9145,6.6613,6.856,7.9001,7.0753,12.384,8.4387,12.89,13.324,8.1157,8.4783,6.3633,0,7.878,6.7487,6.8513,12.835,8.2579,6.2852,7.1193,8.9474,6.3445,8.9477,9.7304,7.8101,6.3941,13.677,12.232,12.553,6.2513,14.112,7.1672,6.772
9.3646,7.1197,7.5665,6.5502,6.5595,6.3773,9.6872,9.4966,9.3201,8.6993,7.0369,11.622,7.7705,5.3911,5.7065,7.2826,10.658,8.6528,7.4641,10.492,10.332,6.9987,6.8595,9.3832,8.5771,14.297,8.2986,11.748,13.047,9.3827,10.998,5.8969,7.878,0,9.5901,9.39,14.561,10.966,7.8,7.0736,9.0766,6.8006,8.3513,14.691,6.7083,9.0857,18.015,16.943,15.985,6.3322,16.037,10.888,10.083
8.849,8.4743,8.8387,8.4161,8.3629,8.8371,7.1705,8.5603,8.8305,9.17,7.7336,12.375,8.8052,9.5586,9.3315,7.6296,9.2972,6.8302,8.0024,12.882,10.989,8.6332,7.0928,8.8128,9.1501,12.333,10.526,12.391,13.028,11.057,9.6233,8.0504,6.7487,9.5901,0,7.5962,13.133,8.3095,8.3542,7.2484,10.724,11.53,12.182,10.928,10.44,7.0243,13.897,12.127,11.345,7.8898,13.45,6.4549,7.7583
9.4237,6.8669,9.6808,8.8291,9.1508,9.459,6.4341,6.695,11.219,7.1916,7.7154,11.918,10.171,8.0157,8.678,8.0292,9.0953,8.8415,9.5461,12.637,11.161,7.9388,7.1051,8.045,8.1647,12.406,12.083,12.612,13.457,9.7018,7.691,7.254,6.8513,9.39,7.5962,0,11.908,5.8902,5.9787,9.5227,10.479,7.7482,8.953,8.5409,9.1398,6.7029,12.369,10.133,12.324,7.9871,12.516,7.1232,6.4111
12.829,12.456,12.526,12.358,13.414,12.205,10.998,11.666,11.657,11.002,12.444,11.066,14.722,13.618,12.324,12.497,10.968,11.57,14.135,18.057,9.7775,11.656,11.398,10.291,11.043,19.039,11.637,17.793,16.376,12.136,9.5261,13.107,12.835,14.561,13.133,11.908,0,15.147,20.771,16.084,14.456,21.932,21.637,12.053,22.348,17.921,8.3523,8.6528,15.003,18.984,7.5542,15.944,16.356
9.8344,8.7507,10.443,10.459,10.576,10.627,7.6282,8.1439,10.674,8.9458,9.5191,10.25,10.565,10.125,9.0091,8.9076,9.7913,10.864,10.582,14.789,9.79,9.2295,8.7714,7.8399,8.3481,12.937,9.8609,14.725,14.212,9.7244,8.5628,9.1339,8.2579,10.966,8.3095,5.8902,15.147,0,9.3775,10.366,12.026,12.262,14.889,9.6865,12.971,9.2558,12.666,10.765,10.735,10.577,13.384,8.2494,8.7327
9.4609,6.9809,9.6311,10.785,8.1445,7.7263,9.306,7.1001,12.48,7.8589,6.9411,13.448,9.6267,6.815,9.3283,7.6233,8.3747,7.7725,8.1745,12.31,12.415,7.8512,6.8419,9.1369,9.3564,11.868,12.476,12.637,13.302,9.6863,8.3993,6.2867,6.2852,7.8,8.3542,5.9787,20.771,9.3775,0,8.6754,9.9174,7.3168,8.5118,10.795,7.0896,5.9522,15.539,13.771,13.361,7.3388,14.893,6.7741,7.1762
9.2286,7.4984,6.4506,7.4784,6.3835,7.225,8.8971,9.5188,9.7109,9.09,7.486,11.589,8.7059,6.091,6.0154,5.9686,10.139,8.3323,6.6247,11.184,9.7799,7.9891,6.5136,8.4776,8.8427,12.549,7.8635,12.553,12.788,10.061,10.542,7.1538,7.1193,7.0736,7.2484,9.5227,16.084,10.366,8.6754,0,7.2089,7.533,9.6041,11.644,7.1266,6.9873,13.689,12.641,13.233,4.8854,13.083,8.2235,8.3713
9.4063,8.0902,8.0039,8.7074,9.0639,7.5147,9.0473,9.2384,8.29,7.8247,7.561,10.052,9.8465,8.7273,7.7488,8.2636,10,7.7053,9.2399,13.582,9.2934,8.3987,7.4488,8.8982,9.5279,17.059,8.1253,13.757,14.445,8.3125,9.4234,9.2485,8.9474,9.0766,10.724,10.479,14.456,12.026,9.9174,7.2089,0,10.913,10.326,11.263,9.8251,7.9091,13.783,12.411,14.298,7.9356,13.048,10.266,10.717
10.113,7.3275,10.242,12.261,8.107,9.4694,12.223,8.1468,14.922,8.7817,7.5135,14.649,9.1345,7.7691,9.7235,9.1414,10.769,8.9857,8.8387,12.932,13.999,10.588,10.395,11.082,11.235,12.998,13.272,12.144,12.997,9.3016,10.039,8.65,6.3445,6.8006,11.53,7.7482,21.932,12.262,7.3168,7.533,10.913,0,7.3699,12.222,5.9848,7.6124,14.975,13.237,13.356,7.277,15.202,9.4668,8.2655
12.024,9.4157,12.109,14.314,9.2502,9.9675,12.822,9.4045,15.37,10.129,8.5993,15.118,11.987,7.6856,11.6,11.985,11.465,9.1817,11.119,13.58,14.905,11.593,12.013,13.168,13.675,13.216,14.769,12.446,12.694,11.783,11.543,7.8255,8.9477,8.3513,12.182,8.953,21.637,14.889,8.5118,9.6041,10.326,7.3699,0,12.317,7.354,7.0484,14.742,13.526,14.647,6.5961,15.411,7.8666,7.6618
10.869,11.173,12.026,11.433,12.968,12.908,8.7855,9.1105,10.267,8.9895,11.479,10.616,13.414,13.236,10.92,11.088,8.7857,10.902,13.365,16.876,9.3919,10.066,10.638,9.0534,8.854,14.725,10.207,16.342,16.281,11.24,8.465,11.912,9.7304,14.691,10.928,8.5409,12.053,9.6865,10.795,11.644,11.263,12.222,12.317,0,16.565,12.049,9.0735,8.2888,12.31,12.892,9.9957,9.8974,10.031
10.465,8.3069,10.914,13.475,7.2494,7.7573,12.69,8.9643,15.89,9.6925,7.4207,15.198,9.5078,7.035,10.145,10.426,10.42,8.9974,7.7107,12.162,13.45,9.3841,9.0131,12.481,12.461,12.351,13.263,12.412,13.257,10.168,11.042,7.3351,7.8101,6.7083,10.44,9.1398,22.348,12.971,7.0896,7.1266,9.8251,5.9848,7.354,16.565,0,7.1936,16.019,14.474,13.412,6.7704,15.118,8.953,9.2945
8.6261,7.1878,7.5737,8.8824,9.4158,9.6264,7.5594,7.5942,11.364,7.8217,7.3689,11.579,9.2114,9.5093,8.5157,7.6402,9.0529,8.8492,7.7101,12.203,10.283,8.5459,6.8224,8.481,8.3377,12.723,10.746,12.118,12.363,9.8829,8.4659,7.1952,6.3941,9.0857,7.0243,6.7029,17.921,9.2558,5.9522,6.9873,7.9091,7.6124,7.0484,12.049,7.1936,0,14.404,11.751,12.655,7.9226,13.466,6.6988,7.9747
13.003,13.6,14.371,13.693,14.985,14.761,11.399,12.539,12.238,12.243,13.592,12.571,16.182,15.07,13.448,13.465,11.752,13.773,14.614,17.935,11.143,12.066,13.028,11.277,11.612,20.635,12.392,18.056,17.518,13.528,10.558,19.393,13.677,18.015,13.897,12.369,8.3523,12.666,15.539,13.689,13.783,14.975,14.742,9.0735,16.019,14.404,0,7.5662,12.238,15.752,9.5841,13.161,12.977
12.099,12.442,13.193,11.941,13.073,13.089,9.4856,10.968,11.035,10.823,12.182,10.73,14.729,13.806,12.525,11.778,10.39,11.888,13.691,17.062,9.5159,11.206,11.302,9.7116,9.6928,18.693,10.58,17.467,16.575,11.882,9.0482,13.08,12.232,16.943,12.127,10.133,8.6528,10.765,13.771,12.641,12.411,13.237,13.526,8.2888,14.474,11.751,7.5662,0,11.077,14.285,8.855,11.223,11.985
12.924,13.553,13.784,13.444,14.474,15.497,12.156,12.523,13.354,13.871,14.201,13.851,13.962,16.165,13.153,13.158,12.037,13.887,14.707,17.246,12.253,13.331,13.173,12.283,12.155,17.591,12.946,17.273,17.122,14.631,11.407,19.515,12.553,15.985,11.345,12.324,15.003,10.735,13.361,13.233,14.298,13.356,14.647,12.31,13.412,12.655,12.238,11.077,0,14.818,14.364,12.999,14.406
8.3033,6.8079,7.7128,8.2725,6.9247,6.9493,8.7707,8.5818,10.28,8.3226,6.7473,12.732,8.9171,5.3401,6.846,6.3983,9.8056,7.8099,6.4824,11.367,11.075,7.4016,6.5402,9.3653,8.7485,12.795,9.7155,12.543,13.048,9.7169,10.31,6.2274,6.2513,6.3322,7.8898,7.9871,18.984,10.577,7.3388,4.8854,7.9356,7.277,6.5961,12.892,6.7704,7.9226,15.752,14.285,14.818,0,14.142,8.0723,7.2909
14.068,13.371,13.46,12.95,14.266,13.286,11.518,11.889,11.26,11.368,13.039,11.559,15.045,14.783,12.404,13.092,11.857,12.349,14.531,17.8,9.973,11.743,12.533,10.876,11.074,18.022,12.056,18.504,17.32,11.735,10.285,13.654,14.112,16.037,13.45,12.516,7.5542,13.384,14.893,13.083,13.048,15.202,15.411,9.9957,15.118,13.466,9.5841,8.855,14.364,14.142,0,12.228,13.3
9.2493,8.4812,9.0676,8.6116,9.5722,11.167,6.3202,7.9891,8.6757,8.2361,8.3503,11.734,10.328,9.3049,9.5799,7.9799,8.9666,8.4011,9.646,14.306,9.8655,8.3332,7.6173,8.6167,7.9074,12.889,10.388,13.688,14.048,10.606,8.4445,8.994,7.1672,10.888,6.4549,7.1232,15.944,8.2494,6.7741,8.2235,10.266,9.4668,7.8666,9.8974,8.953,6.6988,13.161,11.223,12.999,8.0723,12.228,0,9.1468
8.4654,7.173,9.2631,9.4233,11.504,9.2281,7.526,7.8306,10.642,6.959,8.2672,10.808,9.604,8.596,8.8547,7.3262,8.9501,7.7653,9.6666,13.402,10.429,7.3651,7.4863,7.6755,7.6893,12.775,10.367,13.256,13.896,8.421,8.398,8.069,6.772,10.083,7.7583,6.4111,16.356,8.7327,7.1762,8.3713,10.717,8.2655,7.6618,10.031,9.2945,7.9747,12.977,11.985,14.406,7.2909,13.3,9.1468,0
