0,10.501,11.58,10.917,11.758,10.011,9.4426,11.239,16.784,12.253,8.9842,11.194,9.0403,10.037,10.795,10.202,11.264,9.6734,9.3508,11.004,10.583,10.3,10.779,10.469,11.955,8.2739,9.1482,9.3739,11.837,12.385,9.549,12.286,12.698,11.274,12.421,11.269,11.387,10.6,10.95,9.9352,11.057,13.725,12.801,11.812,11.653,12.226,14.207,10.617,13.618
10.501,0,8.0933,7.7071,10.859,10.278,9.3153,11.761,17.975,9.3508,9.4919,7.9663,10.025,10.216,11.041,12.916,11.434,11.442,9.4719,13.077,10.204,9.8977,11.615,11.047,12.225,9.0023,7.468,8.6895,9.4191,14.305,10.299,10.988,13.642,12.288,13.354,8.4593,11.84,10.491,12.273,8.9494,12.734,12.513,12.846,13.36,13.233,15.19,12.411,12.696,12.569
11.58,8.0933,0,10.45,9.9226,11.629,8.6154,12.465,16.418,10.517,10.001,10.672,9.5105,12.213,10.704,11.521,11.105,10.318,10.047,11.853,11.263,9.9261,11.042,10.844,10.897,10.256,7.4803,10.372,10.791,12.815,9.6915,11.57,12.366,11.847,12.873,8.8033,10.353,9.096,10.836,9.0576,11.678,12.45,11.143,13.624,13.132,14.462,12.506,12.322,12.33
10.917,7.7071,10.45,0,10.758,11.106,10.38,13.273,17.615,10.216,11.968,9.0754,10.759,9.8656,12.206,13.682,12.564,12.199,11.504,13.958,11.204,9.4071,12.916,12.919,12.771,8.7724,8.8514,7.1209,12.048,14.144,10.878,12.653,13.638,11.355,13.812,9.8095,11.349,10.876,12.67,10.722,14.174,13.616,14.056,13.274,14.162,14.375,11.805,12.676,13.774
11.758,10.859,9.9226,10.758,0,9.9019,7.7998,12.357,16.256,8.803,12.642,9.34,8.9378,8.4196,10.016,10.104,8.3108,9.3765,9.8285,9.4704,9.1462,8.1519,10.729,10.09,7.5905,8.5948,7.9779,9.0704,10.752,12.726,10.417,10.645,11.704,10.852,12.363,8.654,12.099,8.7924,9.8914,11.363,11.609,14.996,10.949,10.59,12.184,13.619,11.619,10.998,13.378
10.011,10.278,11.629,11.106,9.9019,0,9.7739,11.548,15.799,11.301,11.275,9.897,8.763,9.4618,12.259,13.061,11.38,11.544,11.094,12.094,9.8965,11.197,12.412,9.8206,12.731,9.5385,8.3762,9.7169,10.089,13.764,10.983,11.387,12.97,11.502,12.425,10.926,12.157,11.773,12.415,10.141,13.527,12.954,14.134,12.436,12.769,14.78,12.466,11.657,12.822
9.4426,9.3153,8.6154,10.38,7.7998,9.7739,0,9.7455,13.087,9.7848,9.1873,8.9256,7.9213,9.0956,8.9113,9.6281,8.2782,8.3754,7.9724,8.372,10.88,8.4827,9.2593,10.043,9.271,7.4682,5.9941,7.6953,10.107,10.635,8.3494,9.1865,10.259,10.735,11.134,7.5698,10.359,8.7789,8.8763,8.6115,9.2587,12.158,10.366,11.197,10.768,12.169,10.609,10.101,12.253
11.239,11.761,12.465,13.273,12.357,11.548,9.7455,0,11.149,13.097,11.595,13.691,12.757,11.981,15.695,15.461,19.054,11.767,11.115,14.321,13.256,15.116,13.112,16.456,15.54,12.146,12.473,15.108,11.69,11.015,11.018,10.694,12.051,10.469,11.605,15.897,13.743,17.525,18.082,18.786,14.262,9.0632,15.345,13.451,10.593,11.292,12.226,14.149,11.628
16.784,17.975,16.418,17.615,16.256,15.799,13.087,11.149,0,19.623,17.171,20.235,19.776,17.958,17.998,19.157,18.828,17.225,16.647,18.197,21.399,21.398,19.012,19.887,19.021,19.744,19.435,20.824,16.956,11.482,15.106,16.192,16.509,12.008,10.359,21.251,21.78,21.528,22.075,21.792,18.006,11.746,19.432,16.683,10.817,12.808,13.989,15.848,9.8945
12.253,9.3508,10.517,10.216,8.803,11.301,9.7848,13.097,19.623,0,12.871,6.5263,10.944,8.7402,12.356,13.34,10.756,12.389,10.266,12.293,12.998,10.164,12.686,13.683,11.276,10.222,8.1262,9.2979,10.775,14.24,11.22,10.822,13.832,11.714,13.165,10.14,14.108,11.608,12.902,10.971,13.276,13.842,12.214,11.82,14.009,15.03,12.09,12.51,13.287
