8.1877,6.5601,10.091,9.2325,9.6251,10.489,7.0727,7.4324,6.3254,6.8826,0,8.114,6.8865,8.9101,8.7714,10.062,9.945,8.3153,6.2342,6.6535,7.7548,9.6937,7.4906,9.0212,6.9377,7.5238,7.9822,6.4802,6.1114,7.4044,7.5892,8.3329,8.7524,8.4422,7.796,12.73,6.7492,10.407,7.6422,11.646,10.101,11.203,12.149,10.932,8.8403,13.3,8.1365,10.292,10.487,10.956,8.8531,10.324,9.5059,10.71,9.5688,8.3646,7.1715,11.602,11.554,7.9962,8.6307,18.269,19.868
8.2913,6.5225,8.8771,7.7829,8.234,11.579,5.766,10.108,7.9255,7.6171,8.114,0,9.1044,7.4527,6.5104,10.07,7.671,7.4407,8.85,8.8708,6.14,7.0657,9.6946,6.8671,9.1463,7.1228,9.4217,8.5998,6.4716,6.7724,6.8458,7.24,11.899,7.7816,8.9034,8.3499,10.466,8.9061,10.367,9.439,9.2309,13.156,10.264,8.6645,9.4263,14.077,8.6773,10.147,9.9335,9.9971,8.5644,8.9673,8.4423,11.128,9.0791,9.1514,9.7786,11.122,13.501,9.5982,9.3247,15.096,17.241
8.0311,6.5134,9.8123,9.3206,9.1986,10.177,6.0407,6.809,8.3807,6.3647,6.8865,9.1044,0,8.4855,9.7443,8.3354,9.1982,8.6488,6.275,6.214,9.6755,11.007,5.7204,10.641,7.399,9.081,5.5317,5.9064,8.0396,8.3864,11.095,12.317,7.2776,9.934,8.4246,9.6161,6.9235,12.976,8.3441,8.9527,12.434,9.8318,13.267,14.949,14.186,10.712,10.004,13.334,13.188,15.018,13.092,15.656,8.4421,8.7076,10.232,8.7523,8.0099,9.7128,10.828,8.6217,10.46,16.722,19.842
8.9199,7.1895,8.9527,6.4291,8.6262,9.0077,6.4756,8.1318,9.1478,8.5122,8.9101,7.4527,8.4855,0,8.1057,7.4169,5.6713,5.7798,9.3889,8.1761,7.6153,5.8016,8.3743,7.1434,9.8011,7.438,8.0091,8.0048,6.9294,7.4232,7.9727,8.5387,11.359,8.485,9.0764,6.5477,9.7784,8.0043,9.9914,9.6892,10.806,11.754,8.6512,10.296,11.784,13.366,9.5575,10.522,11.708,11.439,9.5391,12.8,8.404,10.37,9.9074,9.4989,10.333,10.98,13.655,10.002,9.571,16.596,18.944
7.3481,7.4785,7.0711,7.5232,7.5088,11,5.6143,11.393,7.8921,10.498,8.7714,6.5104,9.7443,8.1057,0,8.8238,7.1538,7.3297,8.0764,9.6459,6.3689,7.606,8.8938,7.2256,9.2221,6.1324,9.123,8.4228,7.0802,6.4466,7.6384,7.0787,11.655,7.461,8.9597,8.873,9.5659,8.1858,10.165,9.7884,9.5559,13.076,9.6886,8.8482,9.1007,13.983,8.7107,9.4305,10.418,10.727,8.5357,10.589,8.7564,10.933,9.6335,9.8527,9.2577,11.471,13.778,9.6355,9.9237,15.108,17.393
7.3294,7.6782,7.3758,6.8193,7.3977,6.8024,7.8527,7.3825,9.1501,8.0135,10.062,10.07,8.3354,7.4169,8.8238,0,9.0415,8.4103,9.5623,10.262,10.176,10.514,8.7674,10.678,11.182,9.4262,7.8639,8.0494,9.6084,10.378,11.474,10.742,11.42,12.078,10.033,10.281,9.8076,11.126,8.2224,10.082,11.749,11.955,10.773,13.744,13.678,12.183,11.59,11.635,13.672,12.366,12.327,15.544,8.4254,10.06,10.985,9.227,9.4813,9.2661,12.93,9.7592,11.254,17.214,19.204
7.5916,7.035,7.7413,5.379,7.5805,8.5151,7.2835,7.3118,8.0847,7.5844,9.945,7.671,9.1982,5.6713,7.1538,9.0415,0,5.2519,9.4374,8.7085,6.4722,5.7897,8.5653,6.6617,10.018,7.9541,8.4512,8.1056,6.4975,7.7421,7.2814,7.826,12.541,8.69,8.1986,7.6023,10.668,7.9238,9.1676,8.9212,9.0818,12.289,8.1405,9.9427,11.37,13.454,9.7094,10.348,10.482,9.2564,10.074,11.998,7.0953,10.498,8.9495,8.7913,9.4017,10.252,14.035,9.2089,9.6155,16.704,18.7
7.7604,6.7005,7.7542,5.4064,7.636,8.8494,6.9169,7.4225,8.0664,7.6838,8.3153,7.4407,8.6488,5.7798,7.3297,8.4103,5.2519,0,8.1558,8.1596,5.9172,6.9972,8.0608,7.0294,9.1839,7.2292,7.6082,6.7242,6.3271,7.3466,7.4811,8.878,11.767,7.9935,7.655,6.7804,9.4143,9.6371,7.8733,8.6735,9.157,11.721,8.0038,9.835,10.678,12.234,9.1902,9.9752,10.806,10.729,11.047,11.598,6.4932,9.4189,9.0725,7.9431,8.4987,10.581,13.342,8.6412,9.0128,15.358,17.85
7.5317,7.1995,8.1863,9.2345,9.4673,10.816,7.0253,6.3686,6.2968,6.0789,6.2342,8.85,6.275,9.3889,8.0764,9.5623,9.4374,8.1558,0,7.3112,8.2794,10.17,7.7436,9.2154,7.1827,8.1799,6.9223,7.5447,6.0639,7.6582,8.7334,8.5502,8.6624,8.6495,7.5314,9.128,6.5868,11.15,7.0398,6.6583,8.751,11.053,12.353,12.267,9.372,10.051,7.5753,9.9193,10.556,10.591,9.7936,12.596,6.8315,7.2699,8.1863,7.8537,6.1962,8.3521,10.965,6.269,10.189,15.098,20.739
8.7496,6.5567,10.287,8.9396,9.6706,10.542,6.5568,6.6216,7.2207,6.1172,6.6535,8.8708,6.214,8.1761,9.6459,10.262,8.7085,8.1596,7.3112,0,10.147,11.592,5.8244,10.98,6.1612,8.7809,6.3123,5.6463,7.4401,9.6088,10.225,13.61,6.96,9.9871,7.4334,10.844,6.823,13.009,7.626,9.1286,13.948,9.8439,12.456,14.869,13.442,9.9855,10.026,14.441,14.329,13.769,13.702,16.341,8.3142,8.7925,10.054,7.8899,8.2991,9.4977,10.111,9.0228,9.3184,16.496,18.882
7.8128,8.408,7.5528,6.2265,7.6803,10.125,8.2655,8.9926,6.1675,6.3046,7.7548,6.14,9.6755,7.6153,6.3689,10.176,6.4722,5.9172,8.2794,10.147,0,7.2293,8.8926,7.1507,9.7237,7.255,8.598,8.1065,6.0694,6.8711,7.4868,8.2861,11.107,9.1099,8.3995,8.5872,9.9407,9.4544,8.3405,8.5176,9.7197,12.868,10.05,9.3095,11.386,13.392,10.021,11.32,11.009,10.623,9.806,9.8179,7.4798,10.322,9.2083,8.8705,8.8616,10.757,13.99,8.219,9.7334,15.231,17.18
8.3931,7.7951,8.6344,6.1704,7.9148,9.8053,7.0893,8.6715,8.4863,8.6294,9.6937,7.0657,11.007,5.8016,7.606,10.514,5.7897,6.9972,10.17,11.592,7.2293,0,9.8219,4.9848,10.092,8.0919,9.2672,8.9563,6.7345,7.9275,6.3132,6.139,12.581,7.5204,8.6412,7.3987,10.812,6.4366,10.021,8.834,7.9064,12.905,7.4275,9.2673,10.862,13.834,8.9311,9.9199,10.576,10.183,7.7834,9.8329,7.9411,10.509,8.4766,8.5101,10.173,10.827,14.041,9.6819,9.2774,16.078,18.56
7.7304,6.8281,9.5567,8.8517,8.7608,9.8062,7.4588,6.5397,7.7826,5.8003,7.4906,9.6946,5.7204,8.3743,8.8938,8.7674,8.5653,8.0608,7.7436,5.8244,8.8926,9.8219,0,13.259,7.9224,10.935,5.1811,5.4254,9.7509,10.873,14.069,15.805,7.0191,12.962,8.6931,10.74,6.0724,14.531,8.2533,10.876,15.792,9.6741,13.956,16.252,14.949,9.6659,13.163,15.263,14.786,16.626,15.805,19.373,9.2503,8.5697,12.389,9.7683,8.6679,10.406,9.6791,10.192,11.987,16.619,20.751
8.7099,7.2859,8.6579,6.8525,7.7796,10.494,7.0558,10.255,8.4809,7.9227,9.0212,6.8671,10.641,7.1434,7.2256,10.678,6.6617,7.0294,9.2154,10.98,7.1507,4.9848,13.259,0,9.8518,7.8879,9.1953,8.9498,6.6439,7.1975,5.1809,5.5461,12.599,7.0628,9.3655,7.5363,11.182,7.4878,10.155,9.3541,9.2619,13.41,7.7891,8.744,9.6356,14.119,9.2738,9.6769,10.409,9.8566,7.5033,10.133,7.9026,11.179,8.2918,8.8385,10.345,11.253,14.878,9.9045,9.6438,15.902,18.398
9.0548,6.8784,9.5779,9.5384,10.212,11.325,7.3691,7.8063,8.1506,7.9598,6.9377,9.1463,7.399,9.8011,9.2221,11.182,10.018,9.1839,7.1827,6.1612,9.7237,10.092,7.9224,9.8518,0,8.4377,7.0736,6.7433,7.0007,8.3824,8.6237,8.0734,8.3515,6.9547,6.8466,12.95,6.8278,10.33,7.9993,8.2766,9.8483,10.908,12.167,11.23,8.4264,10.387,7.0451,9.9244,10.038,10.476,8.6524,10.394,8.208,8.643,7.5868,7.4462,6.3288,8.5533,11.274,8.3375,8.4199,16.935,17.672
7.1333,9.6534,8.0404,6.7991,8.3162,11.05,5.8211,7.96,8.1123,8.1083,7.5238,7.1228,9.081,7.438,6.1324,9.4262,7.9541,7.2292,8.1799,8.7809,7.255,8.0919,10.935,7.8879,8.4377,0,8.1594,7.9238,6.251,6.8323,7.8095,6.8056,10.653,7.4063,7.1855,9.7832,8.3535,8.9055,8.0999,8.88,8.4184,12.459,9.8574,10.41,8.379,12.804,7.7205,8.4649,8.6751,8.8989,6.9321,10.839,8.1322,9.6258,7.8,7.981,8.4525,9.5687,12.645,7.7342,8.8824,13.946,16.916
7.2315,6.6959,8.8654,8.3122,8.6593,8.3955,6.9493,5.0551,6.741,5.5477,7.9822,9.4217,5.5317,8.0091,9.123,7.8639,8.4512,7.6082,6.9223,6.3123,8.598,9.2672,5.1811,9.1953,7.0736,8.1594,0,5.473,8.3332,9.0249,12.732,11.817,8.0859,10.778,7.798,8.714,6.2881,13.017,6.8836,7.9882,11.829,9.337,12.169,14.265,14.37,9.3214,10.218,12.694,12.739,14.579,12.918,16.319,7.0996,7.6819,10.177,7.4693,7.3988,8.2303,9.9043,8.4121,10.251,15.507,18.741
7.3516,6.2731,8.7406,7.4197,8.5851,8.618,7.3203,5.2948,6.6899,6.1792,6.4802,8.5998,5.9064,8.0048,8.4228,8.0494,8.1056,6.7242,7.5447,5.6463,8.1065,8.9563,5.4254,8.9498,6.7433,7.9238,5.473,0,6.2124,8.5712,12.02,11.411,7.8866,8.9013,6.5029,8.9415,6.4848,11.268,6.9377,6.9757,10.846,9.2594,11.731,13.991,12.403,9.8271,9.5959,12.01,12.388,13.074,11.427,14.597,6.725,7.7662,8.7914,7.0705,6.3172,7.6445,10.364,7.0843,9.4725,16.113,18.748
6.0801,5.8623,6.8067,6.4854,7.279,9.5666,5.5128,7.3799,6.3163,4.9289,6.1114,6.4716,8.0396,6.9294,7.0802,9.6084,6.4975,6.3271,6.0639,7.4401,6.0694,6.7345,9.7509,6.6439,7.0007,6.251,8.3332,6.2124,0,6.7279,7.1784,6.7357,9.5962,6.9156,6.4839,8.805,7.772,8.8261,7.7025,7.0465,9.3183,11.309,10.389,10.128,8.9062,11.661,8.4821,9.9496,10.095,10.361,8.2257,11.572,6.7726,9.1897,7.6431,7.0337,6.8492,9.1212,11.954,6.8286,8.797,14.624,17.097
7.8074,6.5382,7.2374,7.6977,8.2165,10.914,5.4993,8.7522,7.8108,7.777,7.4044,6.7724,8.3864,7.4232,6.4466,10.378,7.7421,7.3466,7.6582,9.6088,6.8711,7.9275,10.873,7.1975,8.3824,6.8323,9.0249,8.5712,6.7279,0,8.0018,8.8497,10.516,9.3286,8.398,8.7922,9.1303,9.1429,8.9698,9.4474,10.662,11.624,10.169,14.138,11.044,12.282,9.3289,11.849,12.899,12.08,9.9182,14.082,8.3726,8.8109,8.7802,9.1229,8.6796,10.86,12.592,8.1026,8.3192,14.177,16.817
8.1591,8.6313,7.9369,7.8025,8.762,11.986,9.6169,9.589,7.3234,10.986,7.5892,6.8458,11.095,7.9727,7.6384,11.474,7.2814,7.4811,8.7334,10.225,7.4868,6.3132,14.069,5.1809,8.6237,7.8095,12.732,12.02,7.1784,8.0018,0,6.8909,11.536,8.2885,9.1276,9.1059,9.828,7.4277,9.0109,9.3744,8.5197,14.216,8.6246,7.6195,9.1188,14.697,8.8293,9.7066,10.033,9.1208,8.3273,7.4589,8.0534,12.37,8.1427,7.7969,9.0584,11.089,15.128,8.8359,9.3304,22.654,23.361
7.7274,11.135,9.2099,7.485,8.3653,10.534,11.202,12.138,7.9151,9.6184,8.3329,7.24,12.317,8.5387,7.0787,10.742,7.826,8.878,8.5502,13.61,8.2861,6.139,15.805,5.5461,8.0734,6.8056,11.817,11.411,6.7357,8.8497,6.8909,0,12.753,6.6122,7.3737,11.806,8.8469,7.2219,9.4834,9.3021,6.8496,14.322,8.0614,6.8359,7.0559,14.059,8.5441,8.3342,7.6746,7.3723,6.7044,8.66,8.3062,10.224,7.5042,8.1108,8.7552,9.8816,13.935,8.1884,9.4207,16.974,19.776
11.586,9.1276,12.316,12.113,12.589,12.199,9.8038,8.2217,9.0264,7.8672,8.7524,11.899,7.2776,11.359,11.655,11.42,12.541,11.767,8.6624,6.96,11.107,12.581,7.0191,12.599,8.3515,10.653,8.0859,7.8866,9.5962,10.516,11.536,12.753,0,12.332,13.041,12.667,11.991,15.288,11.273,14.946,16.409,10.909,16.741,20.636,16.457,9.2167,11.64,17.635,17.022,17.853,16.824,20.926,12.457,10.47,15.299,12.808,10.543,13.541,10.313,13.622,11.131,21.648,25.912
8.5361,6.8151,8.0565,9.0277,8.862,11.254,6.9928,7.9825,8.511,9.663,8.4422,7.7816,9.934,8.485,7.461,12.078,8.69,7.9935,8.6495,9.9871,9.1099,7.5204,12.962,7.0628,6.9547,7.4063,10.778,8.9013,6.9156,9.3286,8.2885,6.6122,12.332,0,7.3639,9.0985,8.7368,7.5146,10.212,8.0898,8.7898,13.499,9.6222,9.7192,7.8271,13.628,7.4017,8.3747,8.9014,10.675,6.9015,9.5676,9.1794,10.369,7.2817,8.1993,8.8034,9.664,14.186,8.8614,9.0369,16.055,18.414
7.2297,8.5524,7.7399,7.965,8.2021,9.8107,8.6502,6.4491,6.9649,6.7882,7.796,8.9034,8.4246,9.0764,8.9597,10.033,8.1986,7.655,7.5314,7.4334,8.3995,8.6412,8.6931,9.3655,6.8466,7.1855,7.798,6.5029,6.4839,8.398,9.1276,7.3737,13.041,7.3639,0,12.177,6.6966,10.923,7.0759,8.2816,8.5074,11.33,11.273,10.12,8.7074,10.091,7.7498,8.9664,9.4221,9.2881,8.6102,11.167,7.8145,8.2931,8.6115,7.3138,6.9771,7.913,10.685,6.9384,8.6415,14.996,16.911
9.5562,8.3361,8.5046,7.336,9.3048,10.214,7.5461,8.7237,9.0327,8.9635,12.73,8.3499,9.6161,6.5477,8.873,10.281,7.6023,6.7804,9.128,10.844,8.5872,7.3987,10.74,7.5363,12.95,9.7832,8.714,8.9415,8.805,8.7922,9.1059,11.806,12.667,9.0985,12.177,0,10.008,8.7889,10.016,9.1647,10.576,11.259,9.4085,9.8277,11.045,12.287,10.009,10.25,11.141,11.534,10.411,11.475,8.4254,9.6611,9.659,10.301,9.6643,11.186,13.142,10.173,11.289,15.266,18.611
8.5658,8.1651,10.711,9.5904,10.554,11.173,8.4155,6.7109,6.8181,7.2764,6.7492,10.466,6.9235,9.7784,9.5659,9.8076,10.668,9.4143,6.5868,6.823,9.9407,10.812,6.0724,11.182,6.8278,8.3535,6.2881,6.4848,7.772,9.1303,9.828,8.8469,11.991,8.7368,6.6966,10.008,0,12.572,7.2559,7.8422,10.955,11.149,13.376,15.083,11.054,9.8969,8.9274,10.959,11.082,11.633,10.234,15.882,9.0079,8.5855,9.5616,7.8144,6.9371,8.3865,10.58,8.0141,10.514,17.997,21.89
9.4992,8.7381,8.1533,8.3337,9.4764,10.988,8.6606,12.12,9.9616,11.692,10.407,8.9061,12.976,8.0043,8.1858,11.126,7.9238,9.6371,11.15,13.009,9.4544,6.4366,14.531,7.4878,10.33,8.9055,13.017,11.268,8.8261,9.1429,7.4277,7.2219,15.288,7.5146,10.923,8.7889,12.572,0,11.751,10.149,8.088,14.152,6.0534,7.1545,8.1861,15.837,8.5368,7.849,8.5514,8.5622,7.2635,7.9147,8.7374,12.216,8.2283,9.2968,10.727,12.188,15.93,10.651,9.6059,19.551,19.613
7.4951,8.5086,8.7806,8.2283,8.9322,9.3935,9.0163,6.7708,6.0102,7.1426,7.6422,10.367,8.3441,9.9914,10.165,8.2224,9.1676,7.8733,7.0398,7.626,8.3405,10.021,8.2533,10.155,7.9993,8.0999,6.8836,6.9377,7.7025,8.9698,9.0109,9.4834,11.273,10.212,7.0759,10.016,7.2559,11.751,0,8.0911,8.7872,12.621,12.597,11.497,9.3706,9.419,9.9305,11.251,10.393,9.5459,10.663,11.264,7.1525,8.3828,10.196,8.0742,7.0284,9.3756,11.692,7.8618,9.9913,14.56,19.84
7.4253,9.1302,8.5625,8.1831,9.5873,9.7305,8.7263,7.9858,9.6052,8.2687,11.646,9.439,8.9527,9.6892,9.7884,10.082,8.9212,8.6735,6.6583,9.1286,8.5176,8.834,10.876,9.3541,8.2766,8.88,7.9882,6.9757,7.0465,9.4474,9.3744,9.3021,14.946,8.0898,8.2816,9.1647,7.8422,10.149,8.0911,0,7.5488,11.888,12.332,10.855,9.9358,10.757,8.6566,9.4812,8.9659,10.18,9.7648,11.027,7.2063,7.5524,7.0793,6.7989,8.4023,6.2721,11.402,6.2977,11.131,15.898,19.023
8.2304,10.26,8.8138,7.7275,9.7205,10.912,9.5368,12.589,8.5951,12.614,10.101,9.2309,12.434,10.806,9.5559,11.749,9.0818,9.157,8.751,13.948,9.7197,7.9064,15.792,9.2619,9.8483,8.4184,11.829,10.846,9.3183,10.662,8.5197,6.8496,16.409,8.7898,8.5074,10.576,10.955,8.088,8.7872,7.5488,0,13.962,9.0967,8.4241,7.681,13.553,8.4843,7.8703,8.0267,6.6387,8.3448,9.9973,7.2813,10.633,8.5465,8.3761,10.213,8.96,14.868,9.2847,10.627,16.163,17.747
12.12,11.734,12.738,12.576,13.593,12.653,11.403,9.6576,11.583,10.458,11.203,13.156,9.8318,11.754,13.076,11.955,12.289,11.721,11.053,9.8439,12.868,12.905,9.6741,13.41,10.908,12.459,9.337,9.2594,11.309,11.624,14.216,14.322,10.909,13.499,11.33,11.259,11.149,14.152,12.621,11.888,13.962,0,18.131,20.712,19.742,8.6582,20.464,20.464,21.104,21.236,20.332,20.151,17.036,12.85,17.839,15.396,16.005,17.055,7.9645,16.009,16.98,22.073,25.895
11.164,10.806,9.3191,7.6671,11.046,10.48,10.405,12.334,11.641,11.648,12.149,10.264,13.267,8.6512,9.6886,10.773,8.1405,8.0038,12.353,12.456,10.05,7.4275,13.956,7.7891,12.167,9.8574,12.169,11.731,10.389,10.169,8.6246,8.0614,16.741,9.6222,11.273,9.4085,13.376,6.0534,12.597,12.332,9.0967,18.131,0,6.6967,9.6613,14.951,10.203,9.1816,8.4643,8.4237,9.0996,9.6151,8.8334,12.03,8.8601,9.4141,11.426,11.791,15.332,11.765,9.4507,17.065,19.237
9.4547,14.435,12.575,8.0166,10.197,11.733,14.389,13.805,9.8914,13.311,10.932,8.6645,14.949,10.296,8.8482,13.744,9.9427,9.835,12.267,14.869,9.3095,9.2673,16.252,8.744,11.23,10.41,14.265,13.991,10.128,14.138,7.6195,6.8359,20.636,9.7192,10.12,9.8277,15.083,7.1545,11.497,10.855,8.4241,20.712,6.6967,0,7.9268,15.778,10.348,7.8993,8.1466,6.1659,8.2479,5.7404,9.6393,12.593,9.2118,9.481,11.878,11.56,16.896,11.112,10.824,16.515,19.805
9.8984,10.44,9.5085,9.5954,11.675,12.81,10.295,13.011,9.3212,13.268,8.8403,9.4263,14.186,11.784,9.1007,13.678,11.37,10.678,9.372,13.442,11.386,10.862,14.949,9.6356,8.4264,8.379,14.37,12.403,8.9062,11.044,9.1188,7.0559,16.457,7.8271,8.7074,11.045,11.054,8.1861,9.3706,9.9358,7.681,19.742,9.6613,7.9268,0,14.782,8.7298,7.899,7.6955,6.4535,7.411,7.6853,10.92,12.168,10.146,9.971,9.4112,11.055,15.44,9.6554,8.6892,21.323,19.443
12.587,11.596,12.958,13.154,13.692,13.428,12.331,9.1999,11.394,10.396,13.3,14.077,10.712,13.366,13.983,12.183,13.454,12.234,10.051,9.9855,13.392,13.834,9.6659,14.119,10.387,12.804,9.3214,9.8271,11.661,12.282,14.697,14.059,9.2167,13.628,10.091,12.287,9.8969,15.837,9.419,10.757,13.553,8.6582,14.951,15.778,14.782,0,18.259,20.459,20.59,21.937,20.261,22.92,16.251,9.4476,17.909,14.726,13.519,13.673,6.7087,14.184,17.212,20.295,24.397
8.6745,8.0276,9.2427,9.8786,9.8868,11.513,7.3328,10.194,8.2953,9.7077,8.1365,8.6773,10.004,9.5575,8.7107,11.59,9.7094,9.1902,7.5753,10.026,10.021,8.9311,13.163,9.2738,7.0451,7.7205,10.218,9.5959,8.4821,9.3289,8.8293,8.5441,11.64,7.4017,7.7498,10.009,8.9274,8.5368,9.9305,8.6566,8.4843,20.464,10.203,10.348,8.7298,18.259,0,8.8365,10.144,9.5925,8.0673,10.47,7.8893,8.6469,8.2205,8.0244,8.4463,8.9588,12.28,7.426,8.9002,17.75,17.621
8.7108,12.501,9.5891,9.2545,9.8323,12.251,10.84,12.472,10.022,13.941,10.292,10.147,13.334,10.522,9.4305,11.635,10.348,9.9752,9.9193,14.441,11.32,9.9199,15.263,9.6769,9.9244,8.4649,12.694,12.01,9.9496,11.849,9.7066,8.3342,17.635,8.3747,8.9664,10.25,10.959,7.849,11.251,9.4812,7.8703,20.464,9.1816,7.8993,7.899,20.459,8.8365,0,8.2301,8.3545,8.3581,10.801,9.5277,11.589,9.898,8.7689,10.454,10.551,15.926,10.175,10.881,15.672,17.99
