0,9.4886,9.7729,9.7477,8.1031,8.1226,11.025,11.827,9.4592,8.9778,14.221,9.6842,9.2426,9.8198,9.4331,9.7504,19.507,11.177,11.225,9.9657,10.414,9.4522,9.4449,10.311,12.533,11.977,8.9276,9.3812,10.14,9.3584,9.2371,12.845,14.698,12.468,10.603,10.469,35.31,10.698,10.022,8.5993,15.322,12.32,10.604,15.796
9.4886,0,8.2602,10.292,10.367,8.4737,9.921,11.272,9.3635,9.1324,11.063,10.915,10.317,10.089,11.235,11.531,14.142,9.3254,10.717,10.163,10.009,10.125,9.8951,9.0227,10.73,12.078,9.1446,8.4755,9.8735,10.276,8.6923,12.049,12.754,11.202,9.6906,12.047,32.454,10.666,10.711,11.714,11.967,11.749,10.995,13.314
9.7729,8.2602,0,9.2377,11.333,11.333,12.557,10.742,9.6679,8.9924,14.007,10.886,10.878,11.004,10.466,9.6711,18.178,9.4603,8.6789,11.48,9.4602,10.671,8.6085,8.9805,11.66,11.23,10.499,9.1438,8.7626,9.7618,9.7918,12.327,14.398,12.706,11.405,10.481,33.362,13.408,12.188,11.188,13.699,13.068,10.489,14.428
9.7477,10.292,9.2377,0,8.4358,9.1368,8.1727,10.32,8.3442,7.9955,12.056,7.6478,9.3839,8.3228,7.4541,8.1064,17.933,9.6862,10.134,8.574,9.4211,9.0762,7.0248,6.6824,10.619,10.845,7.6029,8.2055,7.5875,7.24,10.949,12.892,14.641,10.934,9.2711,9.6746,33.22,9.1786,11.974,9.4723,13.481,11.98,10.576,14.267
8.1031,10.367,11.333,8.4358,0,7.559,8.1786,9.6048,6.2767,7.0483,11.839,7.767,8.1419,8.2219,7.6328,8.6778,17.723,9.55,9.3836,7.3485,8.6206,7.0295,6.5499,8.0839,10.132,9.011,6.7104,6.8794,8.306,7.5425,7.68,10.837,13.687,9.7033,9.8647,8.1586,34.722,8.5752,9.4652,6.3582,13.326,11.209,8.9344,13.258
8.1226,8.4737,11.333,9.1368,7.559,0,13.743,13.102,10.806,8.3196,12.179,10.998,9.8301,9.3256,11.971,12.709,18.514,10.535,10.429,12.028,11.419,9.3397,10.494,12.82,13.444,13.533,11.953,10.546,11.782,11.923,10.538,12.575,15.144,10.501,11.434,10.842,32.902,11.057,10.621,10.708,13.296,14.205,11.488,15.795
11.025,9.921,12.557,8.1727,8.1786,13.743,0,9.9306,7.3018,9.3875,12.108,6.8131,12.685,11.632,7.4367,9.1861,17.6,9.0138,9.003,8.4378,10.48,10.301,9.2138,9.1634,10.399,9.8717,10.587,7.5144,8.9599,9.6904,9.0243,12.506,14.265,11.513,8.6465,9.997,32.685,10.853,11.901,11.04,14.338,10.381,10.979,13.457
11.827,11.272,10.742,10.32,9.6048,13.102,9.9306,0,9.889,11.575,13.942,12.039,14.614,12.754,11.132,11.519,18.163,10.352,11.52,12.602,10.674,12.754,10.39,11.825,12.391,10.938,11.985,10.046,10.676,11.301,11.774,14.78,13.951,12.752,10.929,12.553,34.492,13.531,12.138,12.751,15.927,12.486,12.342,15.46
9.4592,9.3635,9.6679,8.3442,6.2767,10.806,7.3018,9.889,0,9.1787,11.188,9.7848,8.5959,10.227,9.9338,8.8391,16.368,8.8501,7.8605,8.1455,9.1993,8.8748,7.4409,10.78,10.307,9.5058,7.6114,8.5691,8.939,9.4648,9.2827,11.504,12.291,10.602,8.1459,7.9886,32.625,10.107,9.7015,7.9558,12.214,9.8219,10.618,12.37
8.9778,9.1324,8.9924,7.9955,7.0483,8.3196,9.3875,11.575,9.1787,0,11.158,11.154,7.014,8.759,10.124,11.01,16.673,10.259,9.3833,9.4341,9.7109,9.4984,8.6415,10.093,10.265,12.831,8.5935,9.9653,9.3207,10.719,9.3646,11.559,11.989,8.8428,9.8927,8.3158,32.279,9.7314,12.085,7.9451,11.697,12.387,10.63,13.109
14.221,11.063,14.007,12.056,11.839,12.179,12.108,13.942,11.188,11.158,0,11.536,7.3069,8.1418,11.31,13.285,10.973,13.567,13.864,10.068,9.0245,8.6988,10.465,12.519,9.3601,12.609,10.837,10.78,12.017,10.118,8.9343,10.721,10.736,6.8305,11.641,10.499,32.001,9.2163,10.166,11.123,7.8428,12.001,10.912,11.336
9.6842,10.915,10.886,7.6478,7.767,10.998,6.8131,12.039,9.7848,11.154,11.536,0,8.4936,9.2232,7.2106,9.2973,16.854,9.8255,9.0924,7.0634,9.6211,7.2615,7.2136,6.8242,9.3961,9.7408,8.3009,7.5074,8.3293,6.9067,7.3185,11.556,13.718,10.685,8.6636,8.2996,34.215,8.178,10.737,7.0717,13.365,10.592,8.9382,13.442
9.2426,10.317,10.878,9.3839,8.1419,9.8301,12.685,14.614,8.5959,7.014,7.3069,8.4936,0,8.8699,10.9,12.462,17.183,8.6456,10.493,9.9295,9.2855,7.1094,9.1452,11.21,10.814,12.887,9.529,10.406,10.975,9.0848,8.0917,10.218,14.547,9.2776,10.49,8.5514,32.535,9.018,8.7232,8.878,12.123,12.798,10.772,13.691
9.8198,10.089,11.004,8.3228,8.2219,9.3256,11.632,12.754,10.227,8.759,8.1418,9.2232,8.8699,0,10.783,11.726,16.115,9.0138,10.299,8.9091,8.428,7.2206,7.9238,11.004,9.6286,12.522,9.5493,10.152,9.9495,10.096,8.5682,10.711,12.072,6.9874,9.5513,9.4516,33.712,9.3144,8.6068,8.362,11.614,11.461,10.159,12.425
9.4331,11.235,10.466,7.4541,7.6328,11.971,7.4367,11.132,9.9338,10.124,11.31,7.2106,10.9,10.783,0,9.5955,17.936,10.395,10.059,9.0815,10.085,9.6284,8.2278,8.9658,11.145,10.576,8.2615,9.5601,8.8131,8.0985,10.483,13.407,14.192,12.187,10.285,9.6941,35.26,11.931,12.177,8.9087,14.997,12.266,10.719,14.461
9.7504,11.531,9.6711,8.1064,8.6778,12.709,9.1861,11.519,8.8391,11.01,13.285,9.2973,12.462,11.726,9.5955,0,18.664,10.328,10.827,12.275,12.148,12.435,9.2027,9.9113,14.449,10.596,11.283,9.4189,11.814,12.495,11.697,14.017,16.174,14.294,11.843,12.944,35.061,11.955,12.602,11.901,15.927,12.986,11.939,16.818
19.507,14.142,18.178,17.933,17.723,18.514,17.6,18.163,16.368,16.673,10.973,16.854,17.183,16.115,17.936,18.664,0,20.868,18.203,17.795,14.746,15.407,16.052,17.214,11.062,13.888,16.78,14.095,15.172,14.958,15.723,17.437,11.574,12.655,15.921,18.224,32.675,19.081,18.886,20.729,9.698,18.078,18.781,12.75
11.177,9.3254,9.4603,9.6862,9.55,10.535,9.0138,10.352,8.8501,10.259,13.567,9.8255,8.6456,9.0138,10.395,10.328,20.868,0,12.209,13.197,9.0702,11.08,12.085,10.229,12.385,12.088,12.458,11.39,11.492,10.994,10.555,13.246,13.301,10.686,10.386,10.273,33.58,11.065,10.666,11.674,15.31,12.092,11.757,13.516
11.225,10.717,8.6789,10.134,9.3836,10.429,9.003,11.52,7.8605,9.3833,13.864,9.0924,10.493,10.299,10.059,10.827,18.203,12.209,0,9.4792,10.348,11.403,9.7334,10.403,13.342,11.26,12.615,10.998,10.839,11.616,10.649,11.691,15.142,13.89,12.568,9.7172,32.482,12.749,13.814,8.971,14.918,11.318,12.706,14.749
9.9657,10.163,11.48,8.574,7.3485,12.028,8.4378,12.602,8.1455,9.4341,10.068,7.0634,9.9295,8.9091,9.0815,12.275,17.795,13.197,9.4792,0,8.781,7.8925,6.8384,10.008,9.3872,9.6554,8.5746,8.4363,8.6981,7.489,7.9687,10.928,14.226,10.289,9.7073,8.238,35.027,9.3995,11.016,6.9989,14.034,10.487,9.2044,13.072
10.414,10.009,9.4602,9.4211,8.6206,11.419,10.48,10.674,9.1993,9.7109,9.0245,9.6211,9.2855,8.428,10.085,12.148,14.746,9.0702,10.348,8.781,0,8.919,7.3309,10.228,8.2488,11.49,8.6725,9.9886,7.2134,8.7833,9.5283,8.7607,10.59,9.1149,9.0455,9.2917,33.627,10.833,8.5998,9.6451,11.413,9.7143,8.8538,11.211
9.4522,10.125,10.671,9.0762,7.0295,9.3397,10.301,12.754,8.8748,9.4984,8.6988,7.2615,7.1094,7.2206,9.6284,12.435,15.407,11.08,11.403,7.8925,8.919,0,7.5857,10.321,9.7994,11.41,8.5022,8.378,8.6988,8.1308,7.2167,9.2778,12.895,9.1393,9.998,7.694,32.714,8.1569,9.3715,7.6023,11.305,11.513,8.3127,12.546
9.4449,9.8951,8.6085,7.0248,6.5499,10.494,9.2138,10.39,7.4409,8.6415,10.465,7.2136,9.1452,7.9238,8.2278,9.2027,16.052,12.085,9.7334,6.8384,7.3309,7.5857,0,8.885,9.0461,9.8924,7.1751,7.567,7.8092,6.9345,8.2989,9.7419,13.374,9.2061,10.568,8.6772,33.145,8.4774,11.316,7.9302,12.629,10.813,8.9282,12.719
